#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) 
16777216 14497.518539 11210.680008 14496.564865 1703.739166 
16777216 6042.003632 3647.089005 6041.288376 1703.739166 
16777216 5467.176437 3623.485565 5465.984344 1704.931259 
16777216 6671.905518 4650.354385 6670.951843 1733.064651 
16777216 6066.322327 3674.983978 6065.130234 1703.739166 
16777216 8560.657501 5639.314651 8559.465408 1703.739166 
16777216 8523.225784 4850.149155 8522.033691 1703.500748 
16777216 8528.470993 4877.567291 8527.278900 1703.977585 
16777216 7579.565048 5299.568176 7539.749146 1703.262329 
16777216 5871.534348 3737.449646 5870.580673 1703.500748 
16777216 6370.067596 3745.555878 6368.637085 1702.785492 
16777216 5902.528763 3703.355789 5901.336670 1705.408096 
16777216 6661.176682 4744.052887 6659.507751 1732.826233 
16777216 6067.514420 3816.843033 6066.322327 1718.044281 
16777216 7006.883621 4425.525665 7005.214691 1703.739166 
16777216 5763.530731 4241.228104 5762.815475 1704.692841 
16777216 6301.879883 4035.234451 6299.972534 1717.329025 
16777216 8096.933365 5172.014236 8095.502853 1715.898514 
16777216 7732.152939 5513.191223 7730.484009 1704.216003 
16777216 13931.512833 7444.620132 13930.320740 1702.785492 
16777216 8640.050888 5082.845688 8639.335632 1732.826233 
16777216 7547.855377 4163.503647 7547.140121 1719.474792 
16777216 6317.377090 4937.410355 6315.231323 1721.620560 
16777216 5836.963654 4088.163376 5833.864212 1732.349396 
16777216 5525.588989 3596.305847 5524.158478 1703.023911 
16777216 6140.232086 3696.441650 6138.801575 1704.454422 
16777216 6145.477295 3854.751587 6144.285202 1704.216003 
16777216 5469.322205 3824.234009 5481.481552 1732.826233 
16777216 7181.882858 4036.188126 7180.690765 1704.454422 
16777216 24483.203888 9258.985519 24481.534958 1718.282700 
16777216 6785.154343 4277.706146 6783.962250 1702.785492 
16777216 5890.607834 4206.418991 5887.269974 1733.064651 
16777216 5527.257919 3466.367722 5526.065826 1706.123352 
16777216 5502.939224 3471.136093 5501.508713 1732.349396 
16777216 5853.652954 3613.233566 5785.226822 1702.547073 
16777216 6253.004074 4214.048386 6251.573563 1703.739166 
16777216 6279.230118 4327.535629 6239.414215 1707.792282 
16777216 6816.625595 4275.083542 6815.433502 1732.349396 
16777216 7045.507431 4429.578781 7040.500641 1702.547073 
16777216 6782.531738 4020.690918 6780.385971 1703.739166 
16777216 7516.860962 4501.342773 7515.430450 1704.692841 
16777216 8395.910263 4008.293152 8394.956589 1761.674881 
16777216 8540.868759 6541.728973 8539.676666 1705.169678 
16777216 5980.968475 3685.951233 5980.491638 1703.739166 
16777216 7714.033127 5472.898483 7709.980011 1704.216003 
16777216 11385.202408 7739.782333 11384.487152 1704.692841 
16777216 8651.018143 5320.072174 8650.064468 1703.977585 
16777216 8908.271790 4616.498947 8904.695511 1704.931259 
16777216 5764.722824 3796.577454 5763.292313 1732.826233 
16777216 6922.483444 4529.476166 6919.384003 1714.468002 
16777216 8154.153824 5526.065826 8114.099503 1704.931259 
16777216 7483.243942 4587.888718 7481.813431 1705.408096 
16777216 5776.166916 3762.483597 5774.736404 1704.931259 
16777216 7032.155991 3977.537155 7030.725479 1703.262329 
16777216 6597.280502 4251.003265 6596.326828 1729.488373 
16777216 6769.657135 3978.490829 6768.226624 1733.064651 
16777216 7196.426392 4439.353943 7194.519043 1704.454422 
16777216 7130.622864 4254.579544 7128.953934 1703.500748 
16777216 6807.565689 4367.828369 6806.135178 1704.454422 
16777216 8221.626282 5393.743515 8220.911026 1706.123352 
16777216 6549.358368 4096.508026 6547.689438 1703.739166 
16777216 11968.135834 6849.288940 11966.943741 1709.938049 
16777216 5949.020386 3687.620163 5948.305130 1703.500748 
16777216 5211.353302 3470.897675 5210.161209 1703.739166 
16777216 8416.175842 6146.192551 8414.745331 1714.944839 
16777216 5560.874939 3461.837769 5559.921265 1703.262329 
16777216 5521.059036 3598.928452 5520.820618 1733.064651 
16777216 5939.245224 3712.654114 5938.529968 1731.872559 
16777216 6007.909775 4152.297974 5998.134613 1704.931259 
16777216 6065.368652 4020.690918 6064.414978 1728.057861 
16777216 5607.366562 3723.859787 5605.936050 1704.692841 
16777216 5542.993546 3664.255142 5541.563034 1704.692841 
