#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) 
16 5.006790 4.768372 4.768372 4.529953 
16 5.006790 5.245209 5.483627 5.245209 
16 5.483627 5.722046 5.245209 5.722046 
16 5.722046 5.722046 5.960464 5.245209 
16 5.483627 5.960464 5.483627 5.483627 
16 5.245209 4.768372 5.006790 4.529953 
16 6.198883 5.722046 5.960464 5.483627 
16 5.483627 5.960464 5.960464 5.960464 
16 5.960464 5.483627 5.483627 5.245209 
16 5.483627 5.245209 5.722046 5.006790 
16 5.722046 6.198883 5.483627 5.722046 
16 5.245209 5.483627 5.960464 5.245209 
16 5.483627 5.483627 5.245209 5.483627 
16 5.245209 6.198883 5.245209 5.960464 
16 5.245209 5.245209 5.722046 5.006790 
16 5.483627 6.198883 0.953674 1.192093 
16 5.960464 5.006790 5.245209 4.053116 
16 4.768372 5.006790 5.006790 4.768372 
16 5.245209 5.722046 4.529953 5.483627 
16 5.006790 5.960464 5.006790 5.960464 
16 5.245209 4.053116 5.245209 3.814697 
16 5.006790 10.251999 4.768372 10.013580 
16 5.006790 5.006790 5.006790 4.768372 
16 5.483627 14.305115 5.483627 14.543533 
16 5.722046 6.675720 5.483627 6.437302 
16 5.722046 6.198883 5.483627 5.960464 
16 5.483627 5.722046 5.245209 5.483627 
16 5.006790 5.722046 5.006790 5.483627 
16 5.722046 6.198883 5.245209 5.960464 
16 5.722046 5.722046 5.722046 5.722046 
16 5.006790 5.722046 5.245209 5.483627 
16 5.006790 5.960464 5.006790 5.722046 
16 5.245209 6.437302 5.245209 5.960464 
16 5.722046 5.722046 5.722046 5.483627 
16 5.245209 5.483627 5.006790 5.245209 
16 5.245209 5.006790 5.483627 4.768372 
16 5.483627 5.960464 4.291534 5.722046 
16 5.483627 5.006790 5.722046 5.006790 
16 5.960464 5.960464 6.914139 5.960464 
16 5.245209 5.483627 5.483627 5.245209 
16 5.245209 5.722046 5.245209 5.483627 
16 5.245209 5.483627 5.006790 5.245209 
16 5.722046 5.245209 5.722046 5.245209 
16 5.006790 5.006790 4.768372 4.768372 
16 5.483627 4.768372 5.245209 5.006790 
16 5.006790 5.960464 5.483627 5.722046 
16 5.722046 5.245209 5.722046 5.006790 
16 5.483627 6.198883 5.483627 5.960464 
16 5.483627 5.960464 5.006790 5.722046 
16 5.245209 5.245209 5.245209 5.245209 
16 5.006790 6.198883 5.006790 5.960464 
16 5.722046 6.198883 5.483627 5.960464 
16 13.589859 11.920929 13.113022 11.444092 
16 5.722046 5.722046 5.960464 5.722046 
16 5.483627 5.722046 6.198883 5.722046 
16 5.960464 5.483627 5.245209 5.245209 
16 5.722046 5.006790 5.960464 4.768372 
16 5.483627 5.245209 5.006790 5.006790 
16 5.245209 4.768372 5.722046 4.529953 
16 5.722046 7.867813 5.483627 7.867813 
16 5.245209 5.722046 5.006790 5.483627 
16 5.006790 5.483627 5.722046 5.483627 
16 5.245209 5.960464 5.722046 5.960464 
16 5.722046 5.722046 5.722046 5.722046 
16 5.483627 6.198883 5.483627 6.198883 
16 5.483627 5.245209 4.768372 4.768372 
16 5.722046 4.768372 5.960464 4.768372 
16 5.483627 5.960464 6.198883 5.722046 
16 5.722046 5.722046 5.722046 5.483627 
16 5.245209 5.483627 5.245209 5.245209 
16 7.629395 5.722046 5.245209 5.722046 
16 5.483627 22.888184 22.649765 22.649765 
16 5.960464 4.529953 6.437302 4.053116 
16 23.841858 5.245209 24.080276 5.006790 
16 5.960464 5.483627 5.960464 5.245209 
16 5.960464 12.874603 4.768372 13.589859 
16 5.960464 43.153763 6.198883 42.676926 
16 5.483627 5.960464 5.483627 5.722046 
16 5.722046 5.483627 6.437302 5.483627 
16 5.960464 13.351440 4.768372 13.589859 
16 5.483627 5.483627 5.960464 5.245209 
16 5.245209 5.006790 5.245209 5.006790 
16 5.722046 4.529953 6.198883 4.291534 
16 5.483627 5.722046 5.722046 5.722046 
16 6.437302 5.960464 5.960464 5.483627 
16 5.006790 5.245209 5.006790 5.006790 
16 5.722046 5.006790 5.006790 4.768372 
16 5.722046 5.245209 5.722046 8.344650 
16 5.006790 4.529953 5.245209 18.835068 
16 5.960464 4.529953 6.437302 3.814697 
16 5.245209 5.245209 4.768372 5.006790 
16 5.483627 5.006790 5.006790 4.768372 
16 5.245209 5.006790 5.245209 4.768372 
16 5.483627 5.722046 5.722046 5.722046 
16 5.245209 5.245209 5.722046 5.245209 
16 5.722046 5.245209 5.722046 5.245209 
16 5.245209 50.544739 3.814697 50.783157 
16 5.483627 5.006790 5.722046 5.006790 
16 5.722046 5.006790 5.960464 4.529953 
16 5.245209 5.960464 5.483627 5.960464 
16 10.967255 703.334808 9.298325 703.096390 
16 5.483627 13.589859 4.053116 13.351440 
16 5.483627 5.006790 5.245209 5.006790 
16 5.483627 5.483627 5.722046 5.245209 
16 5.245209 5.722046 5.483627 5.483627 
16 5.006790 5.006790 5.006790 4.768372 
16 5.722046 6.198883 5.245209 5.960464 
16 13.589859 12.874603 13.828278 12.874603 
16 5.722046 6.198883 5.722046 5.960464 
16 7.152557 2.861023 6.198883 2.384186 
16 5.722046 6.198883 5.722046 6.198883 
16 5.245209 5.960464 4.768372 5.960464 
16 5.960464 5.006790 5.722046 5.006790 
16 5.245209 6.198883 5.245209 5.960464 
16 5.245209 4.529953 4.053116 4.053116 
16 5.483627 5.006790 5.006790 4.768372 
16 5.722046 5.245209 5.483627 5.245209 
16 6.198883 9.775162 4.291534 10.013580 
16 5.960464 70.571899 5.006790 70.571899 
16 5.722046 6.198883 6.198883 6.198883 
16 5.960464 5.006790 5.960464 5.006790 
16 5.722046 5.245209 5.483627 5.006790 
16 5.483627 5.245209 6.198883 5.006790 
16 5.960464 5.483627 5.245209 5.245209 
16 5.722046 4.768372 5.245209 4.529953 
16 5.483627 4.768372 5.483627 4.291534 
16 5.722046 19.311905 4.291534 18.835068 
16 5.245209 5.483627 8.821487 5.245209 
16 5.483627 8.106232 5.483627 7.867813 
16 5.483627 2.861023 5.006790 4.053116 
16 5.245209 5.245209 25.987625 5.245209 
16 5.006790 4.291534 3.576279 4.053116 
16 5.483627 5.722046 5.245209 5.483627 
16 5.960464 5.483627 5.722046 5.483627 
16 5.245209 5.245209 4.768372 5.245209 
16 5.960464 6.198883 5.960464 5.960464 
16 5.483627 342.130661 3.576279 341.892242 
16 5.722046 5.722046 5.483627 5.722046 
16 8.583069 8.344650 9.059906 8.344650 
16 5.960464 5.483627 5.960464 5.483627 
16 5.006790 5.483627 4.768372 5.245209 
16 5.722046 4.768372 6.437302 4.291534 
16 19.311905 4.053116 19.311905 3.576279 
16 5.483627 5.483627 5.245209 5.245209 
16 5.483627 4.529953 5.245209 4.053116 
16 5.722046 5.245209 5.245209 5.006790 
16 5.722046 743.150711 20.980835 743.150711 
16 4.768372 5.483627 4.768372 5.245209 
16 5.006790 4.529953 5.245209 4.053116 
16 5.483627 5.722046 5.006790 5.722046 
16 5.483627 5.483627 5.960464 5.483627 
16 5.245209 5.006790 5.006790 4.768372 
16 5.483627 328.540802 4.053116 328.540802 
16 5.483627 5.483627 5.245209 5.483627 
16 5.722046 5.245209 5.483627 5.006790 
16 5.483627 5.483627 5.722046 5.245209 
16 5.483627 6.198883 3.814697 6.198883 
16 5.245209 1.907349 5.483627 1.192093 
16 5.483627 4.291534 4.768372 4.053116 
16 5.483627 215.291977 4.291534 215.291977 
16 5.722046 13.113022 4.053116 12.874603 
16 5.483627 5.722046 5.483627 5.483627 
16 5.483627 5.006790 5.960464 17.642975 
16 5.483627 4.529953 5.483627 3.814697 
16 5.245209 5.006790 5.245209 5.006790 
16 5.483627 5.722046 5.006790 5.722046 
16 5.722046 6.437302 5.245209 6.198883 
16 5.722046 5.722046 5.722046 5.483627 
16 5.483627 27.656555 5.245209 27.418137 
16 5.245209 5.006790 5.483627 5.245209 
16 5.483627 5.960464 6.198883 5.722046 
16 5.722046 5.722046 5.722046 5.483627 
16 4.768372 7.390976 3.099442 7.152557 
16 5.483627 4.291534 5.245209 3.814697 
16 5.722046 5.722046 5.006790 5.722046 
16 5.483627 5.483627 5.245209 5.006790 
16 5.245209 268.936157 3.576279 268.697739 
16 5.722046 6.198883 5.722046 6.198883 
16 5.483627 12.159348 5.960464 11.920929 
16 5.722046 5.245209 5.960464 5.245209 
16 5.722046 5.960464 6.198883 5.722046 
16 5.245209 5.483627 5.006790 5.245209 
16 5.245209 5.483627 5.722046 5.245209 
16 5.006790 5.483627 5.006790 5.483627 
16 5.722046 8.821487 4.053116 8.583069 
16 5.483627 4.053116 5.245209 3.576279 
16 5.483627 5.960464 4.768372 5.960464 
16 12.874603 5.006790 12.874603 5.245209 
16 6.198883 5.483627 5.960464 5.960464 
16 5.245209 5.722046 5.245209 5.960464 
16 5.960464 5.006790 5.960464 5.006790 
16 7.390976 5.722046 7.629395 5.722046 
16 23.841858 4.529953 24.080276 4.291534 
16 5.722046 4.291534 6.437302 3.576279 
16 5.245209 5.722046 5.245209 5.483627 
16 4.768372 5.483627 5.245209 5.722046 
16 4.768372 5.483627 4.529953 5.006790 
16 5.722046 5.960464 5.960464 5.722046 
16 5.722046 5.722046 5.245209 5.483627 
16 5.006790 5.245209 5.006790 5.006790 
16 5.722046 6.198883 5.722046 5.960464 
16 5.960464 9.775162 3.814697 9.536743 
16 5.245209 4.291534 5.245209 3.814697 
16 5.722046 406.265259 3.814697 406.026840 
16 5.960464 5.722046 5.722046 5.483627 
16 5.483627 3.576279 5.006790 3.099442 
16 5.245209 5.960464 5.483627 5.722046 
16 5.245209 5.483627 5.245209 5.245209 
16 5.960464 5.722046 5.245209 5.483627 
16 8.344650 7.390976 8.106232 7.152557 
16 5.245209 5.960464 5.245209 5.483627 
16 5.245209 5.483627 5.006790 5.483627 
16 5.245209 5.722046 5.245209 5.483627 
16 5.483627 10.490417 4.291534 10.013580 
16 5.006790 5.483627 5.006790 5.245209 
16 5.722046 5.245209 5.245209 5.006790 
16 5.960464 3.337860 5.483627 2.861023 
16 5.483627 4.053116 5.006790 3.576279 
16 5.483627 5.722046 5.006790 5.483627 
16 5.245209 5.245209 5.006790 5.006790 
16 5.960464 5.245209 5.960464 5.006790 
16 6.198883 4.529953 6.198883 4.053116 
16 5.960464 5.722046 5.960464 5.483627 
16 5.483627 5.245209 5.245209 5.006790 
16 5.960464 6.675720 4.529953 6.675720 
16 5.483627 5.245209 4.768372 5.006790 
16 5.006790 50.067902 4.529953 50.067902 
16 5.245209 5.245209 5.006790 5.006790 
16 5.483627 4.529953 5.722046 4.053116 
16 5.245209 5.245209 5.006790 5.006790 
16 5.245209 5.006790 5.960464 5.006790 
16 6.198883 5.960464 5.245209 5.722046 
16 11.444092 11.682510 11.682510 11.444092 
16 5.245209 181.198120 4.291534 180.959702 
16 5.006790 6.198883 5.006790 5.960464 
16 5.006790 5.483627 4.768372 5.245209 
16 5.006790 7.867813 3.576279 7.390976 
16 5.960464 4.768372 6.198883 4.291534 
16 5.722046 15.258789 5.483627 15.020370 
16 67.710876 5.483627 67.710876 5.245209 
16 5.245209 5.006790 5.245209 4.768372 
16 5.722046 8.106232 4.768372 8.344650 
16 7.629395 5.483627 7.629395 5.245209 
16 5.245209 22.411346 21.457672 22.172928 
16 5.722046 4.529953 5.483627 4.053116 
16 5.483627 5.483627 5.722046 5.722046 
16 5.245209 5.245209 5.483627 5.006790 
16 5.483627 8.821487 3.814697 8.583069 
16 5.245209 5.722046 5.245209 5.722046 
16 5.245209 4.291534 5.483627 3.814697 
16 5.245209 5.960464 5.483627 5.722046 
16 5.245209 5.960464 5.245209 5.722046 
16 5.960464 5.483627 5.483627 5.245209 
16 5.483627 5.006790 5.722046 5.006790 
16 5.006790 5.245209 5.245209 5.245209 
16 5.245209 5.245209 5.006790 5.006790 
16 5.722046 5.483627 5.006790 5.483627 
16 4.768372 5.483627 4.768372 5.006790 
16 5.722046 5.245209 5.483627 5.245209 
16 5.722046 6.198883 6.675720 5.960464 
16 5.722046 5.722046 5.722046 5.483627 
16 5.483627 5.245209 5.006790 5.245209 
16 5.245209 5.006790 4.529953 4.768372 
16 20.742416 4.768372 20.742416 4.529953 
16 5.006790 4.291534 5.722046 3.814697 
16 5.245209 5.245209 5.245209 5.006790 
16 13.589859 63.419342 13.113022 63.419342 
16 5.483627 4.291534 5.245209 3.814697 
16 5.722046 15.735626 3.814697 15.735626 
16 5.006790 5.483627 4.768372 4.768372 
16 6.914139 5.722046 7.390976 5.722046 
16 5.483627 5.722046 5.245209 5.483627 
16 5.722046 5.006790 5.960464 5.006790 
16 5.006790 20.742416 3.337860 20.503998 
16 5.960464 6.437302 4.053116 6.198883 
16 5.483627 324.010849 4.053116 323.534012 
16 5.722046 47.445297 5.483627 47.206879 
16 5.722046 5.483627 5.960464 5.245209 
16 5.483627 6.198883 5.245209 5.960464 
16 5.245209 5.006790 5.245209 5.006790 
16 4.768372 5.722046 5.245209 5.483627 
16 5.245209 5.245209 5.245209 5.245209 
16 5.006790 5.245209 4.768372 5.245209 
16 5.245209 113.487244 4.053116 113.010406 
16 5.483627 5.483627 5.245209 5.245209 
16 5.483627 5.722046 5.245209 5.722046 
16 5.245209 5.245209 4.768372 5.006790 
16 5.483627 5.483627 5.483627 5.483627 
16 4.768372 5.722046 5.245209 5.722046 
16 5.483627 5.245209 5.483627 5.245209 
16 5.245209 41.484833 3.814697 41.246414 
16 5.245209 5.483627 4.053116 5.245209 
16 5.483627 5.483627 5.245209 5.245209 
16 4.768372 5.722046 4.768372 5.483627 
16 5.722046 23.603439 4.768372 23.603439 
16 5.245209 6.198883 5.245209 5.960464 
16 25.510788 5.483627 25.272369 5.245209 
16 5.722046 4.768372 6.198883 5.006790 
16 5.483627 4.768372 5.006790 4.768372 
16 5.722046 5.483627 6.437302 5.483627 
16 5.483627 8.821487 3.814697 9.059906 
