#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) Rank8Time(us) Rank9Time(us) Rank10Time(us) Rank11Time(us) Rank12Time(us) Rank13Time(us) Rank14Time(us) Rank15Time(us) 
16 50.306320 85.353851 99.182129 71.048737 50.067902 52.690506 98.466873 86.784363 50.544739 86.307526 98.943710 70.810318 50.544739 52.928925 98.705292 87.738037 
16 30.994415 8.106232 9.298325 27.179718 28.371811 7.867813 9.298325 8.821487 29.087067 8.821487 9.059906 27.179718 28.371811 8.106232 9.298325 8.821487 
16 20.503998 42.200089 20.742416 45.776367 21.696091 33.617020 20.027161 34.093857 20.503998 42.438507 20.503998 55.789948 21.934509 33.140182 20.265579 33.378601 
16 24.080276 73.671341 70.810318 52.928925 26.464462 72.717667 51.736832 79.631805 26.226044 73.194504 71.287155 51.736832 26.464462 72.240829 51.021576 79.631805 
16 30.040741 38.385391 31.471252 46.253204 10.728836 45.776367 31.232834 50.783157 30.279160 37.670135 30.994415 45.537949 10.013580 45.061111 32.186508 51.259995 
16 16.212463 19.311905 16.450882 8.106232 14.781952 17.166138 16.689301 8.583069 15.258789 19.788742 15.974045 7.867813 14.305115 17.166138 16.450882 8.344650 
16 10.967255 11.682510 24.557114 10.490417 9.775162 11.682510 25.272369 10.967255 11.205673 11.444092 25.272369 10.013580 9.775162 12.159348 25.510788 10.490417 
16 12.159348 58.889389 65.326691 63.180923 62.465668 61.750412 65.088272 63.180923 10.490417 59.366226 64.849854 62.942505 61.988831 61.988831 65.088272 63.180923 
16 14.305115 18.358231 15.258789 20.742416 18.596649 18.596649 16.212463 20.980835 15.497208 18.358231 14.543533 20.503998 18.358231 18.596649 16.927719 20.027161 
16 16.689301 24.080276 9.775162 28.371811 13.351440 23.365021 9.536743 28.371811 16.450882 23.126602 9.536743 29.087067 13.589859 23.603439 9.059906 29.087067 
16 11.205673 42.915344 24.318695 42.676926 11.205673 43.153763 13.351440 42.915344 10.967255 42.915344 25.033951 43.630600 11.205673 43.392181 14.066696 43.392181 
16 64.373016 16.450882 68.426132 40.054321 62.942505 7.629395 68.664551 40.531158 62.704086 17.404556 67.710876 41.007996 63.180923 7.629395 68.902969 41.007996 
16 79.154968 28.133392 38.623810 55.551529 26.702881 28.610229 52.452087 55.551529 78.916550 28.133392 38.146973 55.313110 26.464462 29.563904 53.167343 54.597855 
16 33.140182 40.054321 59.366226 46.730042 31.709671 41.961670 43.869019 50.544739 31.471252 40.054321 58.889389 46.730042 31.471252 42.676926 43.153763 51.021576 
16 97.036362 65.565109 96.321106 64.611435 99.420547 65.565109 96.559525 66.041946 97.751617 65.565109 96.321106 63.657761 99.420547 65.088272 96.321106 66.995621 
16 30.040741 25.272369 13.828278 25.272369 24.318695 25.272369 14.781952 25.033951 29.802322 25.033951 14.305115 24.795532 24.557114 25.510788 15.258789 25.510788 
16 11.205673 11.682510 9.059906 11.920929 10.967255 12.636185 8.583069 12.159348 10.967255 11.682510 8.106232 12.159348 10.967255 12.397766 8.344650 12.397766 
16 10.728836 11.444092 10.728836 11.682510 10.967255 11.205673 10.251999 11.682510 10.490417 11.682510 10.728836 11.682510 10.728836 11.682510 10.490417 11.444092 
