#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) 
16 5.245209 5.722046 5.483627 5.483627 
16 5.245209 27.656555 3.576279 27.418137 
16 5.483627 5.722046 5.483627 5.483627 
16 5.722046 5.722046 5.960464 5.483627 
16 5.722046 5.006790 6.437302 5.245209 
16 5.245209 25.510788 5.245209 25.272369 
16 5.722046 5.483627 5.722046 5.245209 
16 89.883804 89.883804 90.122223 89.883804 
16 262.975693 4.529953 262.975693 4.529953 
16 5.722046 5.483627 5.245209 5.483627 
16 5.722046 34.570694 5.960464 34.332275 
16 199.556351 5.960464 200.033188 5.483627 
16 9.059906 6.437302 7.867813 6.198883 
16 5.006790 5.483627 5.006790 5.245209 
16 5.483627 5.722046 5.245209 5.483627 
16 5.722046 5.722046 2.861023 1.192093 
16 79.870224 78.439713 80.108643 77.962875 
16 5.245209 5.483627 5.483627 5.245209 
16 5.722046 5.245209 5.483627 5.245209 
16 5.483627 5.960464 5.483627 5.722046 
16 5.722046 4.291534 5.483627 3.814697 
16 5.722046 5.245209 5.960464 5.245209 
16 5.245209 4.768372 5.006790 4.768372 
16 12.159348 5.483627 11.920929 5.245209 
16 5.245209 5.722046 5.722046 5.722046 
16 62.465668 5.722046 62.704086 5.483627 
16 5.245209 7.390976 8.106232 7.390976 
16 5.483627 23.126602 5.483627 22.649765 
16 5.245209 5.960464 5.245209 5.722046 
16 5.483627 5.722046 5.245209 5.483627 
16 5.483627 5.722046 5.006790 5.722046 
16 5.722046 6.198883 5.483627 5.960464 
16 5.960464 5.722046 6.437302 5.483627 
16 5.006790 5.483627 5.483627 5.483627 
16 5.245209 5.722046 5.483627 5.483627 
16 5.245209 5.245209 5.006790 5.245209 
16 5.245209 5.245209 5.245209 5.006790 
16 84.400177 9.536743 83.446503 9.298325 
16 5.722046 5.722046 5.245209 5.483627 
16 5.483627 5.006790 5.245209 5.006790 
16 5.483627 5.483627 5.960464 5.245209 
16 5.006790 5.483627 5.245209 5.245209 
16 5.006790 5.960464 5.006790 5.722046 
16 5.245209 5.483627 5.006790 5.483627 
16 5.483627 21.457672 5.006790 21.457672 
16 5.722046 5.483627 5.245209 5.483627 
16 5.006790 5.006790 5.245209 5.006790 
16 5.483627 5.960464 5.006790 5.483627 
16 5.483627 5.483627 5.960464 5.483627 
16 5.960464 5.960464 5.483627 6.437302 
16 5.483627 5.960464 5.483627 5.722046 
16 18.119812 18.119812 17.881393 17.881393 
16 5.483627 4.053116 5.245209 3.576279 
16 5.483627 5.245209 5.245209 5.245209 
16 5.006790 5.483627 5.245209 5.006790 
16 5.483627 5.483627 5.006790 5.483627 
16 14.066696 12.636185 13.828278 12.397766 
16 5.245209 4.291534 5.722046 4.291534 
16 5.960464 3.576279 5.960464 3.099442 
16 5.722046 5.722046 6.198883 5.483627 
16 5.483627 4.529953 5.722046 3.576279 
16 5.483627 5.960464 6.198883 5.960464 
16 5.483627 5.483627 5.960464 5.245209 
16 5.722046 5.722046 5.960464 5.483627 
16 5.483627 6.437302 5.483627 6.437302 
16 5.483627 5.483627 5.245209 5.483627 
16 5.722046 5.483627 5.245209 5.483627 
16 5.722046 5.483627 5.960464 5.483627 
16 5.722046 5.722046 5.245209 5.483627 
16 5.483627 4.291534 5.245209 3.576279 
16 5.960464 5.483627 6.198883 5.245209 
16 5.483627 5.960464 5.245209 5.483627 
16 6.198883 6.437302 5.245209 6.198883 
16 5.722046 5.483627 5.722046 5.483627 
16 5.960464 5.483627 6.437302 5.483627 
16 5.960464 5.483627 5.722046 5.483627 
16 5.483627 5.722046 5.960464 5.722046 
16 21.457672 21.934509 21.934509 21.934509 
16 5.483627 5.722046 5.245209 5.722046 
16 5.960464 5.245209 5.960464 5.006790 
16 5.722046 6.198883 5.483627 5.960464 
16 5.245209 6.198883 5.483627 6.198883 
16 5.245209 5.483627 5.006790 5.483627 
16 6.198883 5.483627 5.722046 5.483627 
16 13.828278 13.828278 13.828278 13.589859 
16 5.483627 24.795532 4.291534 24.795532 
16 5.245209 6.198883 5.722046 6.198883 
16 5.483627 5.483627 5.483627 5.483627 
16 5.483627 5.483627 5.006790 5.483627 
16 5.960464 5.245209 6.437302 5.245209 
16 5.245209 5.483627 5.960464 5.483627 
16 5.960464 5.245209 5.722046 5.245209 
16 5.245209 5.722046 5.483627 5.483627 
16 4.768372 5.722046 5.006790 5.483627 
16 5.722046 5.245209 5.960464 5.245209 
16 5.722046 5.722046 5.960464 5.960464 
16 5.006790 5.960464 5.245209 5.722046 
16 5.722046 5.722046 5.483627 5.483627 
16 5.006790 5.722046 5.006790 5.483627 
16 5.483627 10.490417 3.814697 10.490417 
16 5.722046 5.245209 5.722046 5.006790 
16 5.722046 5.960464 5.483627 5.722046 
16 5.722046 5.245209 5.722046 5.245209 
16 7.867813 5.960464 7.629395 5.960464 
16 5.483627 4.768372 4.053116 4.768372 
16 4.768372 5.006790 5.006790 5.006790 
16 5.960464 5.483627 6.198883 5.006790 
16 5.722046 5.483627 5.722046 5.245209 
16 5.722046 5.722046 5.960464 5.483627 
16 5.722046 5.960464 5.960464 5.722046 
16 5.722046 6.198883 5.483627 6.198883 
16 5.722046 3.099442 5.245209 2.384186 
16 5.483627 5.483627 5.483627 5.483627 
16 8.344650 6.675720 8.344650 6.437302 
16 5.722046 140.428543 3.814697 140.428543 
16 5.483627 6.437302 5.483627 6.437302 
16 5.483627 9.298325 3.814697 9.059906 
16 5.722046 4.053116 5.722046 3.576279 
16 5.722046 4.529953 6.198883 4.053116 
16 5.722046 23.603439 4.291534 23.365021 
16 5.722046 5.722046 6.198883 5.483627 
16 5.722046 5.245209 6.198883 5.245209 
16 5.006790 5.006790 5.245209 5.245209 
16 5.483627 5.722046 5.245209 5.245209 
16 5.722046 5.245209 5.245209 5.006790 
16 5.722046 5.483627 6.437302 5.483627 
16 15.258789 15.497208 15.258789 15.497208 
16 5.483627 4.768372 5.006790 4.768372 
16 5.722046 5.960464 6.198883 5.722046 
16 5.722046 9.536743 5.960464 9.298325 
16 5.006790 5.483627 5.722046 5.483627 
16 5.483627 5.960464 6.198883 5.960464 
16 349.998474 6.437302 350.713730 6.198883 
16 5.722046 28.133392 3.814697 28.371811 
16 5.960464 5.722046 5.722046 5.722046 
16 5.483627 6.198883 5.722046 6.198883 
16 5.483627 4.529953 5.483627 4.053116 
16 5.006790 5.960464 5.006790 5.960464 
16 5.483627 5.483627 5.245209 5.245209 
16 11.920929 15.974045 11.444092 15.974045 
16 5.960464 5.483627 6.675720 5.483627 
16 5.722046 19.073486 3.814697 18.835068 
16 5.722046 18.835068 3.576279 17.642975 
16 5.722046 5.006790 5.960464 5.006790 
16 13.351440 5.483627 13.589859 5.006790 
16 5.483627 5.483627 5.245209 5.245209 
16 5.960464 5.006790 5.960464 5.006790 
16 5.245209 6.437302 5.483627 6.437302 
16 5.483627 21.696091 5.483627 24.557114 
16 5.722046 4.768372 5.483627 4.529953 
16 5.245209 5.483627 5.245209 5.960464 
16 16.450882 5.960464 16.689301 5.483627 
16 5.722046 5.483627 5.960464 5.483627 
16 30.517578 4.768372 30.994415 4.768372 
16 5.483627 5.245209 5.960464 5.245209 
16 5.006790 5.245209 5.245209 5.006790 
16 5.006790 5.483627 5.245209 5.483627 
16 6.198883 5.960464 5.483627 5.960464 
16 5.960464 4.529953 5.483627 4.529953 
16 5.483627 5.483627 6.198883 5.483627 
16 5.722046 3.814697 5.483627 3.337860 
16 5.722046 5.483627 5.483627 5.245209 
16 5.483627 5.960464 5.722046 5.960464 
16 5.483627 5.722046 5.245209 5.722046 
16 48.398972 5.960464 48.398972 5.483627 
16 5.483627 5.006790 5.006790 5.006790 
16 5.722046 6.198883 5.245209 5.722046 
16 5.483627 28.371811 5.960464 28.371811 
16 5.245209 5.483627 5.483627 5.483627 
16 4.768372 5.722046 4.768372 5.006790 
16 5.483627 5.722046 5.006790 5.483627 
16 5.245209 5.006790 5.006790 5.006790 
16 12.874603 13.351440 13.113022 12.874603 
16 5.722046 5.245209 5.483627 5.245209 
16 5.960464 5.245209 6.198883 5.245209 
16 5.006790 4.291534 4.768372 3.814697 
16 7.867813 6.437302 7.867813 6.437302 
16 5.483627 5.245209 5.960464 5.006790 
16 5.960464 9.298325 4.768372 9.298325 
16 5.960464 4.529953 5.722046 4.053116 
16 21.934509 5.483627 22.172928 5.483627 
16 5.960464 5.722046 5.960464 5.483627 
16 5.960464 5.722046 6.437302 5.722046 
16 5.722046 4.529953 5.483627 4.291534 
16 5.483627 9.059906 3.099442 8.821487 
16 5.960464 4.291534 6.198883 3.814697 
16 5.245209 20.503998 5.722046 20.265579 
16 5.722046 5.722046 5.722046 5.483627 
16 9.298325 4.291534 9.775162 3.814697 
16 5.245209 5.483627 5.006790 5.245209 
16 6.198883 5.245209 5.960464 5.245209 
16 8.106232 5.722046 7.629395 5.722046 
16 5.960464 4.768372 5.960464 4.768372 
16 6.437302 6.437302 6.437302 6.198883 
16 7.152557 5.006790 7.152557 5.006790 
16 5.483627 4.291534 5.245209 4.053116 
16 6.198883 5.006790 6.437302 4.768372 
16 5.960464 5.483627 6.198883 5.483627 
16 5.722046 4.053116 5.960464 3.576279 
16 5.722046 5.722046 5.722046 5.483627 
16 6.198883 7.152557 5.960464 6.914139 
16 5.722046 12.636185 3.814697 12.636185 
16 5.245209 5.722046 4.529953 5.722046 
16 5.483627 5.722046 6.198883 5.722046 
16 5.960464 10.013580 4.291534 10.013580 
16 5.960464 5.722046 5.722046 5.722046 
16 5.722046 5.483627 5.483627 4.768372 
16 6.198883 13.351440 5.960464 13.351440 
16 5.006790 5.722046 5.245209 5.722046 
16 5.722046 5.006790 5.722046 5.006790 
16 5.483627 4.529953 5.722046 4.053116 
16 5.722046 5.722046 5.960464 5.722046 
16 5.483627 9.298325 3.814697 9.059906 
16 8.106232 7.390976 8.106232 7.152557 
16 5.483627 5.006790 5.245209 5.006790 
16 5.960464 5.722046 5.722046 5.722046 
16 17.404556 18.119812 18.119812 18.119812 
16 5.245209 6.437302 5.245209 6.198883 
16 5.960464 6.437302 6.437302 6.198883 
16 5.483627 5.722046 5.483627 5.722046 
16 5.722046 5.483627 5.722046 5.483627 
16 5.483627 10.013580 3.814697 9.775162 
16 134.944916 134.706497 134.229660 134.229660 
16 5.722046 4.291534 5.960464 3.576279 
16 5.722046 6.198883 5.960464 5.960464 
16 5.722046 5.483627 5.245209 5.006790 
16 5.245209 5.245209 5.245209 5.245209 
16 6.198883 5.960464 5.960464 5.960464 
16 5.960464 5.483627 5.960464 5.245209 
16 5.722046 14.781952 4.291534 14.543533 
16 5.722046 3.814697 5.722046 3.337860 
16 5.722046 5.006790 5.960464 4.768372 
16 5.722046 5.006790 6.198883 4.768372 
16 5.722046 5.960464 5.483627 5.722046 
16 5.722046 6.198883 5.483627 6.198883 
16 11.920929 6.198883 11.682510 5.722046 
16 5.960464 5.722046 6.198883 5.483627 
16 5.960464 5.960464 5.722046 5.722046 
16 5.245209 5.722046 5.006790 5.483627 
16 5.722046 4.529953 5.722046 4.053116 
16 5.722046 5.245209 5.722046 5.006790 
16 5.483627 7.629395 8.583069 7.152557 
16 6.437302 21.457672 6.675720 21.219254 
16 6.675720 5.722046 5.960464 5.722046 
16 5.483627 5.960464 5.960464 5.722046 
16 5.722046 64.373016 5.245209 64.134598 
16 5.722046 5.245209 5.483627 5.245209 
16 5.960464 5.483627 6.198883 5.483627 
16 5.483627 6.437302 3.576279 6.437302 
16 5.483627 5.960464 5.960464 5.722046 
16 5.722046 6.198883 5.960464 6.198883 
16 5.960464 8.821487 4.291534 8.583069 
16 5.722046 5.722046 5.960464 5.483627 
16 21.457672 5.483627 21.696091 5.722046 
16 5.960464 5.722046 6.437302 5.722046 
16 5.483627 5.483627 5.960464 5.483627 
16 5.722046 5.006790 5.960464 5.006790 
16 5.722046 5.960464 5.006790 5.960464 
16 5.483627 5.483627 5.960464 5.245209 
16 5.722046 5.722046 6.198883 5.245209 
16 5.245209 4.768372 5.006790 4.768372 
16 6.198883 5.722046 6.198883 5.722046 
16 6.675720 6.675720 7.152557 6.675720 
16 5.245209 4.053116 5.722046 3.814697 
16 5.722046 5.245209 5.722046 5.483627 
16 5.006790 5.722046 5.245209 5.722046 
16 5.722046 5.960464 5.483627 5.960464 
16 5.006790 5.960464 5.483627 5.722046 
16 5.245209 5.722046 5.245209 4.768372 
16 11.682510 11.205673 11.444092 11.205673 
16 5.483627 5.245209 5.483627 4.768372 
16 5.722046 273.704529 4.529953 273.704529 
16 5.722046 8.821487 3.576279 8.821487 
16 5.722046 4.053116 5.722046 3.576279 
