#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) 
16777216 10237.693787 6814.002991 8510.112762 3407.478333 10236.263275 5121.231079 1729.011536 1704.454422 
16777216 10712.623596 6963.014603 8933.305740 3414.869308 10710.954666 5206.108093 1716.613770 1702.547073 
16777216 11584.758759 8032.321930 9864.330292 4350.662231 11583.566666 6176.948547 2493.143082 2651.929855 
16777216 10284.423828 6842.851639 8539.915085 3422.737122 10281.324387 5150.556564 1701.831818 1702.308655 
16777216 10334.968567 6902.456284 8598.089218 3446.340561 10333.538055 5187.749863 1747.369766 1749.515533 
16777216 10340.452194 6909.132004 8629.322052 3454.923630 10338.783264 5165.100098 1702.308655 1700.401306 
16777216 10422.945023 6845.474243 8665.084839 3439.903259 10421.037674 5151.510239 1751.899719 1737.356186 
16777216 10336.399078 6912.708282 8625.268936 3509.521484 10334.253311 5218.744278 1811.265945 1811.027527 
16777216 10428.905487 6948.471069 8656.740189 3481.626511 10427.951813 5222.797394 1745.700836 1746.892929 
16777216 10401.725769 6932.258606 8694.410324 3417.730331 10400.533676 5170.822144 1741.886139 1705.646515 
16777216 10271.072388 6846.427917 8540.391922 3422.498703 10270.118713 5154.132843 1709.938049 1712.322235 
16777216 10945.081711 7243.156433 9210.109711 3669.738770 10942.935944 5455.017090 1949.548721 1971.244812 
16777216 10205.984116 6803.274155 8497.953415 3408.908844 10204.315186 5109.548569 1728.534698 1701.593399 
16777216 10259.628296 6855.726242 8551.597595 3431.558609 10257.959366 5157.947540 1714.944839 1717.090607 
16777216 10725.021362 7005.453110 8889.913559 3510.713577 10723.114014 5277.872086 1804.113388 1813.173294 
16777216 10956.048965 7452.487946 9227.514267 3514.289856 10954.380035 5361.795425 1816.272736 1819.133759 
16777216 11606.454849 7420.778275 9750.604630 3529.310226 11604.070663 5385.637283 1835.346222 1809.835434 
16777216 10590.791702 7079.839706 8833.885193 3466.129303 10589.122772 5273.103714 1756.906509 1769.065857 
16777216 10239.601135 6836.175919 8538.246155 3430.366516 10237.455368 5142.688751 1769.304276 1712.083817 
16777216 10494.470596 7054.328918 8784.055710 3415.822983 10493.040085 5128.145218 1711.130142 1707.077026 
16777216 11033.058167 7702.350616 9324.550629 4254.579544 11031.627655 6009.340286 2460.956573 2538.681030 
16777216 10241.985321 6834.268570 8530.139923 3420.352936 10240.077972 5134.105682 1755.952835 1701.116562 
16777216 10484.933853 6901.025772 8726.358414 3423.929214 10483.026505 5170.345306 1701.831818 1702.308655 
16777216 10584.115982 6950.378418 8740.425110 3427.505493 10582.208633 5130.767822 1702.308655 1730.442047 
16777216 11209.487915 7555.961609 9449.005127 3437.995911 11205.196381 5550.384521 1738.548279 1740.694046 
16777216 15317.678452 12069.463730 13737.678528 8643.388748 15316.724777 10375.738144 6964.206696 6930.112839 
16777216 10332.584381 6849.765778 8623.838425 3429.889679 10330.677032 5157.709122 1701.116562 1701.831818 
16777216 10287.761688 6857.395172 8550.643921 3449.678421 10285.854340 5156.278610 1747.608185 1753.568649 
16777216 10269.641876 6809.473038 8513.450623 3398.656845 10267.734528 5100.965500 1702.070236 1702.547073 
16777216 10595.321655 7035.493851 8771.181107 3435.134888 10594.129562 5247.116089 1737.356186 1738.071442 
16777216 19326.448441 12937.545776 17073.869705 3515.005112 19323.825836 5597.829819 1808.166504 1817.941666 
16777216 11644.124985 7884.025574 9834.051132 3410.339355 11642.932892 5111.694336 1701.116562 1703.500748 
16777216 10570.526123 7133.245468 8834.362030 3408.193588 10568.857193 5137.443542 1702.308655 1702.547073 
16777216 11926.174164 6955.146790 9500.741959 3418.684006 11923.789978 5152.940750 1703.023911 1720.666885 
16777216 11686.325073 8174.896240 9867.191315 4295.587540 11684.894562 6343.126297 2295.255661 2561.092377 
16777216 11695.384979 7042.169571 9515.047073 3478.050232 11693.716049 5212.306976 1773.834229 1781.225204 
16777216 11092.901230 7535.934448 9253.501892 3631.114960 11091.709137 5842.208862 1935.958862 1933.813095 
16777216 11729.240417 8066.177368 9787.559509 3546.953201 11728.525162 6216.526031 1852.273941 1849.651337 
16777216 19360.065460 15811.920166 17508.506775 4081.964493 19358.634949 11691.331863 2383.947372 2385.377884 
16777216 10308.742523 6905.317307 8599.042892 3418.684006 10307.073593 5208.730698 1736.402512 1716.613770 
16777216 11744.976044 8253.812790 10034.322739 4841.327667 11743.068695 6556.034088 3141.164780 3143.548965 
16777216 11152.029037 7749.080658 9442.806244 3971.338272 11150.836945 6056.308746 2247.095108 2249.002457 
16777216 10478.734970 6867.408752 8742.570877 3437.280655 10477.781296 5174.636841 1757.621765 1729.726791 
16777216 10664.463043 7176.399231 8852.481842 3769.636154 10661.602020 5482.912064 2044.200897 2053.737640 
16777216 10489.225388 7118.940353 8781.194687 3474.712372 10486.841202 5425.930023 1803.874969 1701.593399 
16777216 10476.350784 7001.876831 8728.027344 3463.268280 10474.443436 5269.289017 1778.364182 1755.952835 
16777216 10703.325272 7023.096085 8790.731430 3398.656845 10701.656342 5101.680756 1701.593399 1702.785492 
16777216 10747.671127 7329.702377 9039.640427 3840.684891 10746.002197 5637.168884 2130.985260 2132.415771 
16777216 10426.521301 7089.614868 8696.794510 3694.772720 10424.613953 5396.842957 1956.701279 1967.430115 
16777216 10429.620743 6908.178329 8631.706238 3399.610519 10427.713394 5124.092102 1701.593399 1703.739166 
16777216 10458.469391 7001.876831 8743.286133 3451.824188 10455.131531 5271.434784 1753.091812 1755.237579 
16777216 10480.403900 6981.849670 8725.404739 3468.513489 10478.496552 5275.487900 1822.948456 1759.052277 
16777216 13133.525848 7793.903351 10442.972183 3420.829773 13131.856918 5573.511124 1743.316650 1725.435257 
16777216 11149.883270 7691.860199 9413.242340 3501.176834 11147.499084 5707.502365 1819.133759 1797.199249 
16777216 10207.414627 6805.896759 8498.668671 3399.610519 10205.745697 5099.773407 1701.593399 1703.739166 
16777216 10240.793228 6837.129593 8532.047272 3442.525864 10231.494904 5136.728287 1736.879349 1737.117767 
16777216 10285.377502 6882.190704 8575.916290 3405.332565 10283.708572 5157.470703 1702.308655 1703.500748 
16777216 10280.370712 6822.824478 8520.126343 3428.936005 10277.986526 5130.052567 1728.057861 1731.395721 
16777216 10202.884674 6799.697876 8493.900299 3400.802612 10201.215744 5100.727081 1701.354980 1703.739166 
16777216 10412.693024 6905.078888 8622.646332 3428.459167 10410.785675 5212.306976 1713.037491 1713.752747 
16777216 12812.376022 9536.504745 11154.651642 5636.215210 12811.183929 7818.937302 3877.401352 3939.390182 
16777216 12007.236481 8604.764938 10298.490524 4910.230637 12005.805969 6912.231445 3223.657608 3212.928772 
16777216 10607.242584 7138.013840 8897.066116 3655.672073 10605.335236 5444.288254 1921.415329 1934.766769 
16777216 11606.931686 8153.676987 9868.860245 4220.485687 11604.785919 6409.168243 2521.276474 2523.899078 
16777216 10227.918625 6813.526154 8506.536484 3418.684006 10226.964951 5119.800568 1729.011536 1703.262329 
16777216 10557.413101 7134.437561 8841.753006 3450.870514 10555.505753 5153.417587 1701.116562 1703.023911 
16777216 10612.010956 7202.386856 8897.781372 3561.735153 10610.818863 5466.222763 1848.697662 1850.128174 
16777216 10392.427444 6980.895996 8674.144745 3468.036652 10390.043259 5270.004272 1776.933670 1767.396927 
16777216 10257.244110 6840.705872 8536.815643 3426.551819 10255.336761 5143.404007 1701.116562 1715.898514 
16777216 11872.529984 7772.922516 9950.876236 3413.200378 11871.099472 5125.522614 1701.593399 1702.308655 
16777216 11459.112167 7688.760757 9593.725204 3677.845001 11457.443237 5979.299545 1960.754395 1980.543137 
16777216 12835.502625 9389.162064 11100.292206 3724.098206 12833.595276 7688.522339 2020.597458 2022.743225 
16777216 10329.484940 6876.707077 8574.724197 3475.427628 10328.054428 5184.173584 1770.496368 1777.887344 
16777216 10447.502136 6932.258606 8719.921112 3444.433212 10445.594788 5211.591721 1749.277115 1727.581024 
16777216 10449.171066 6998.062134 8735.179901 3461.837769 10447.263718 5186.796188 1762.866974 1764.059067 
16777216 10627.269745 7161.378860 8919.000626 3522.396088 10625.600815 5306.243896 1814.842224 1819.372177 
16777216 10210.990906 6795.883179 8491.277695 3399.372101 10208.845139 5102.396011 1701.354980 1702.547073 
16777216 10240.793228 6837.368011 8531.570435 3425.121307 10239.124298 5144.834518 1724.481583 1727.342606 
16777216 10285.615921 6855.249405 8577.346802 3436.088562 10284.423828 5163.431168 1703.023911 1703.023911 
16777216 10258.913040 6828.308105 8522.272110 3433.942795 10257.005692 5135.297775 1735.448837 1737.117767 
16777216 10235.309601 6831.645966 8525.609970 3431.081772 10233.402252 5131.959915 1705.408096 1711.368561 
16777216 10268.211365 6865.501404 8561.611176 3465.890884 10266.542435 5172.967911 1767.396927 1768.589020 
16777216 11765.003204 6840.944290 8534.431458 3448.009491 11762.857437 5147.933960 1748.085022 1749.992371 
16777216 10223.150253 6815.195084 8508.920670 3401.041031 10221.719742 5115.985870 1701.831818 1703.739166 
16777216 10592.937469 7093.429565 8871.078491 3405.809402 10591.268539 5399.703979 1707.553864 1708.984375 
16777216 10515.689850 6931.066513 8647.441864 3504.037857 10513.544083 5230.188370 1863.718033 1806.735992 
16777216 10397.195816 6977.319717 8689.880371 3477.096558 10394.334793 5262.136459 1778.841019 1781.702042 
16777216 13831.853867 7756.710052 10439.395905 3480.672836 13830.423355 5351.781845 1782.417297 1784.086227 
16777216 12109.041214 8109.807968 10154.008865 4272.937775 12106.418610 6290.197372 2606.630325 2575.635910 
16777216 10304.927826 6894.350052 8594.512939 3489.494324 10303.735733 5202.293396 1770.734787 1772.880554 
16777216 10229.587555 6824.254990 8520.126343 3428.936005 10227.680206 5131.244659 1701.116562 1729.011536 
16777216 11608.839035 6977.558136 8673.667908 3415.822983 11606.931686 5115.747452 1718.282700 1718.521118 
16777216 10628.700256 7193.803787 8887.052536 3673.791885 10627.269745 5500.793457 1971.244812 1973.152161 
16777216 10553.598404 6942.510605 8648.395538 3548.145294 10550.975800 5249.977112 2170.801163 1851.320267 
16777216 10545.969009 7024.288177 8766.889572 3425.359726 10544.300079 5159.616470 1725.673676 1728.773117 
16777216 10617.017746 6915.330887 8619.546890 3410.339355 10614.633560 5130.767822 1703.262329 1705.169678 
16777216 11756.420135 8168.458939 9862.899780 3645.420074 11754.751205 5425.453186 1947.164536 1948.356628 
16777216 10246.038437 6844.043732 8538.961411 3403.663635 10244.369507 5151.033401 1704.931259 1706.838608 
16777216 10348.558426 6833.076477 8527.755737 3441.095352 10346.651077 5140.781403 1790.523529 1710.653305 
16777216 10218.620300 6811.380386 8509.159088 3399.848938 10217.189789 5102.634430 1704.692841 1702.785492 
16777216 10278.224945 6869.077682 8566.379547 3401.517868 10276.317596 5165.576935 1701.593399 1704.454422 
16777216 10627.985001 7214.546204 8919.239044 3438.234329 10626.077652 5164.861679 1702.070236 1704.454422 
16777216 10545.015335 6831.884384 8660.793304 3428.459167 10543.107986 5139.112473 1701.116562 1731.872559 
16777216 10699.272156 7048.606873 8829.355240 3434.419632 10698.080063 5355.358124 1787.900925 1732.826233 
16777216 10394.811630 6993.055344 8686.542511 3559.112549 10392.904282 5300.283432 1827.716827 1830.101013 
16777216 10917.901993 7480.382919 9178.400040 3536.224365 10915.994644 5734.205246 1837.491989 1838.684082 
16777216 10226.249695 6822.109222 8517.980576 3409.385681 10224.580765 5121.707916 1728.534698 1703.977585 
16777216 10269.403458 6852.388382 8559.703827 3422.975540 10267.734528 5137.681961 1705.646515 1703.739166 
16777216 10309.934616 6875.753403 8573.293686 3447.771072 10307.788849 5148.649216 1743.793488 1750.946045 
16777216 10260.581970 6845.951080 8550.405502 3400.087357 10259.151459 5127.668381 1702.785492 1704.454422 
16777216 10243.177414 6836.891174 8535.385132 3442.287445 10241.746902 5144.357681 1748.561859 1742.124557 
16777216 10266.304016 6862.401962 8555.650711 3466.367722 10264.635086 5167.245865 1756.906509 1760.482788 
16777216 10477.304459 6821.870804 8517.265320 3413.438797 10475.635529 5129.337311 1701.593399 1716.375351 
16777216 10238.885880 6836.652756 8530.616760 3434.181213 10236.978531 5143.880844 1922.607422 1732.826233 
16777216 11212.348938 7337.808609 9159.564972 3422.260284 11210.203171 5150.794983 1701.593399 1703.023911 
16777216 10250.806808 6821.155548 8515.596390 3426.790237 10249.137878 5128.383636 1701.354980 1729.965210 
16777216 10214.090347 6808.519363 8503.675461 3415.346146 10212.182999 5115.985870 1755.475998 1704.454422 
16777216 10293.245316 6868.600845 8583.307266 3444.433212 10291.337967 5176.305771 1733.541489 1735.448837 
16777216 10298.728943 6848.335266 8547.544479 3440.380096 10297.536850 5142.211914 1737.833023 1743.555069 
16777216 10320.425034 6906.270981 8612.155914 3466.129303 10318.517685 5183.219910 1772.403717 1707.077026 
16777216 10238.647461 6833.076477 8528.709412 3439.903259 10236.978531 5140.542984 1743.316650 1742.362976 
16777216 10350.704193 6816.864014 8598.327637 3411.054611 10349.035263 5124.330521 1701.593399 1703.977585 
16777216 10454.893112 6861.925125 8736.371994 3427.028656 10452.747345 5169.153214 1701.116562 1730.442047 
16777216 16316.175461 12428.283691 14370.203018 4067.659378 16314.268112 6791.830063 2366.542816 2369.403839 
