#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) Rank8Time(us) Rank9Time(us) Rank10Time(us) Rank11Time(us) Rank12Time(us) Rank13Time(us) Rank14Time(us) Rank15Time(us) 
16777216 20898.342133 13611.078262 16061.782837 7773.160934 18630.504608 9552.001953 5024.194717 3950.834274 20896.673203 11335.611343 6841.659546 5733.251572 1750.946045 3096.342087 3292.798996 2072.095871 
16777216 31468.629837 15849.113464 19684.314728 9650.707245 25913.000107 11904.716492 7097.244263 5389.928818 31465.530396 13783.454895 8873.701096 7157.087326 1819.372177 5016.565323 5067.586899 3523.826599 
16777216 20420.551300 14404.296875 16342.401505 7481.336594 18485.784531 9183.168411 4350.185394 3810.882568 20421.028137 10884.284973 6085.872650 5511.045456 2111.673355 2655.744553 2654.075623 2114.534378 
16777216 18417.358398 12865.304947 14811.277390 7355.451584 16646.623611 9070.634842 4423.379898 3480.434418 18415.689468 10813.236237 6182.432175 5237.579346 1738.071442 2727.508545 2697.229385 1723.289490 
16777216 22337.436676 15311.479568 17191.886902 9232.759476 19357.919693 11314.630508 6577.968597 5405.187607 22299.051285 13149.499893 8213.281631 7099.866867 2729.177475 4877.805710 4805.326462 3537.893295 
16777216 19439.458847 13890.981674 15673.160553 8558.273315 17436.981201 10253.190994 5154.132843 5154.848099 19438.266754 11960.744858 6900.310516 6862.640381 3341.674805 3345.012665 3343.582153 3344.535828 
16777216 18807.172775 12859.106064 14849.901199 7402.896881 16921.758652 9088.993073 4471.540451 3524.541855 18805.503845 10791.063309 6196.022034 5292.415619 1699.686050 2779.722214 2772.092819 1729.011536 
16777216 22693.157196 13144.731522 15167.474747 7540.464401 17956.972122 9274.721146 4520.416260 3575.086594 22614.717484 11038.780212 6271.839142 5357.742310 1779.794693 2746.343613 2748.489380 1747.369766 
16777216 29114.484787 18985.271454 21780.490875 8324.146271 25159.358978 10237.693787 4995.107651 3895.521164 29113.531113 13407.230377 7135.391235 6233.692169 1848.697662 2836.465836 2835.273743 1846.790314 
16777216 20192.384720 12555.837631 15204.429626 7256.269455 17389.535904 8987.903595 4366.636276 3413.438797 20189.762115 10741.472244 6102.323532 5114.793777 1699.447632 2691.030502 2670.288086 1717.329025 
