#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) 
16384 21.934509 37.670135 20.503998 36.954880 21.219254 36.716461 19.788742 36.001205 
16384 26.702881 19.311905 20.980835 18.835068 25.510788 18.835068 20.027161 18.119812 
16384 22.649765 22.172928 23.603439 21.696091 22.172928 21.457672 22.888184 21.457672 
16384 22.172928 20.980835 21.219254 19.311905 21.457672 19.550323 20.265579 18.596649 
16384 31.948090 25.033951 30.279160 24.557114 31.232834 24.557114 29.563904 24.080276 
16384 23.603439 21.457672 21.696091 20.503998 21.934509 20.742416 20.980835 19.788742 
16384 23.126602 18.596649 20.980835 16.689301 21.934509 17.166138 20.503998 15.974045 
16384 21.934509 20.265579 21.219254 19.550323 21.219254 19.311905 20.503998 18.835068 
16384 21.457672 20.265579 20.742416 20.980835 21.219254 19.311905 20.265579 20.265579 
16384 33.855438 23.603439 32.663345 11.205673 32.424927 22.649765 31.232834 10.728836 
16384 67.710876 27.894974 64.373016 18.119812 66.280365 26.702881 62.942505 17.642975 
16384 54.597855 28.133392 54.359436 20.265579 54.121017 27.179718 53.882599 19.550323 
16384 135.898590 32.186508 135.660172 70.095062 119.209290 27.418137 134.468079 68.664551 
16384 81.300735 45.537949 62.465668 45.776367 80.347061 44.345856 61.273575 44.345856 
16384 34.570694 26.941299 33.855438 26.702881 34.332275 26.226044 33.378601 26.226044 
16384 32.663345 19.073486 32.186508 18.596649 31.709671 18.358231 31.232834 17.166138 
16384 82.015991 75.101852 87.022781 75.340271 81.300735 74.386597 86.069107 74.148178 
16384 43.869019 36.478043 36.239624 36.239624 42.676926 35.762787 35.524368 35.524368 
16384 27.894974 27.418137 42.676926 27.179718 27.179718 26.226044 42.200089 26.226044 
16384 24.557114 79.393387 31.471252 74.625015 23.365021 77.962875 30.040741 73.909760 
16384 22.649765 20.980835 23.365021 20.027161 21.696091 19.550323 22.172928 18.835068 
16384 21.934509 22.172928 22.888184 18.596649 20.742416 20.742416 21.457672 17.166138 
16384 21.934509 20.265579 20.980835 20.265579 20.980835 20.027161 20.265579 19.550323 
16384 22.172928 19.788742 20.742416 19.311905 21.696091 19.311905 20.265579 18.358231 
16384 21.934509 21.696091 20.980835 19.311905 21.219254 20.503998 20.265579 18.596649 
16384 22.172928 20.503998 20.980835 19.311905 21.219254 19.550323 20.265579 18.596649 
16384 30.517578 20.980835 21.219254 19.788742 29.802322 20.027161 20.503998 19.073486 
16384 21.934509 26.226044 26.226044 25.749207 21.696091 25.749207 25.510788 24.795532 
16384 22.172928 20.265579 21.219254 17.166138 21.457672 19.550323 20.742416 15.974045 
16384 22.172928 20.742416 21.457672 19.788742 21.219254 19.788742 20.980835 18.835068 
16384 21.934509 20.027161 20.980835 19.311905 20.980835 19.311905 20.265579 18.358231 
16384 22.172928 22.411346 20.980835 22.411346 21.457672 21.457672 20.265579 21.696091 
16384 22.649765 20.980835 21.696091 19.788742 21.696091 20.027161 20.742416 18.835068 
16384 21.934509 20.265579 21.457672 19.073486 21.219254 19.550323 20.503998 18.596649 
16384 25.510788 20.503998 24.795532 20.027161 24.795532 19.788742 24.080276 19.550323 
16384 23.603439 21.457672 22.888184 20.980835 22.888184 20.980835 21.934509 20.503998 
16384 28.133392 26.226044 27.179718 25.272369 27.418137 25.510788 26.226044 24.557114 
16384 22.172928 20.742416 21.219254 20.265579 21.457672 20.503998 20.742416 19.788742 
16384 22.172928 20.503998 21.219254 19.550323 21.696091 19.550323 20.503998 18.835068 
16384 21.696091 19.788742 21.219254 19.311905 21.457672 19.311905 20.265579 18.596649 
16384 24.318695 20.027161 22.888184 19.550323 23.603439 19.311905 22.172928 18.835068 
16384 21.696091 20.027161 20.742416 19.550323 20.980835 19.311905 20.265579 18.835068 
16384 21.934509 20.027161 21.219254 19.550323 21.219254 19.550323 20.503998 18.596649 
16384 21.934509 20.027161 21.219254 19.311905 21.219254 19.550323 20.265579 18.358231 
16384 21.934509 25.272369 23.126602 19.550323 21.457672 24.318695 22.649765 19.311905 
16384 22.411346 18.835068 20.503998 18.119812 20.980835 18.119812 19.788742 17.404556 
16384 21.696091 20.980835 21.457672 20.027161 21.219254 20.265579 20.742416 19.311905 
16384 21.934509 20.503998 20.503998 19.788742 21.696091 19.550323 20.027161 19.073486 
16384 22.172928 20.980835 21.457672 19.788742 21.457672 20.265579 20.742416 19.073486 
