#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) 
16777216 3441.810608 5605.220795 7595.062256 5482.673645 5607.366562 5900.144577 7596.254349 5485.057831 
16777216 3429.412842 5606.651306 7352.590561 5444.288254 5609.273911 5659.103394 7353.544235 5446.672440 
16777216 3652.095795 5637.407303 7580.041885 5479.574203 5641.222000 5844.831467 7581.949234 5483.388901 
16777216 3950.357437 6008.863449 8267.164230 6425.619125 5959.033966 6616.830826 8268.594742 6431.579590 
16777216 3567.218781 5422.830582 8076.906204 6020.784378 5425.214767 6250.381470 8078.098297 6045.103073 
16777216 3462.076187 5762.815475 7497.310638 5622.863770 5660.533905 5803.585052 7499.217987 5625.009537 
16777216 3415.346146 5616.426468 7352.590561 5461.454391 5617.618561 5653.858185 7354.259491 5463.600159 
16777216 3414.392471 5618.572235 7361.888885 5458.593369 5621.433258 5656.003952 7363.080978 5461.454391 
16777216 3440.141678 5617.618561 7377.624512 5460.262299 5619.764328 5684.852600 7379.055023 5462.884903 
16777216 3439.903259 5617.141724 7390.260696 5457.401276 5619.525909 5697.250366 7391.214371 5458.831787 
16777216 3414.869308 5619.049072 7345.676422 5474.328995 5621.433258 5651.712418 7346.630096 5476.236343 
16777216 3426.790237 5607.366562 7380.962372 5474.805832 5609.273911 5665.302277 7382.154465 5476.951599 
16777216 3449.678421 5650.281906 7382.392883 5509.138107 5652.427673 5689.144135 7383.584976 5511.283875 
16777216 3442.049026 5641.698837 7374.525070 5488.872528 5643.129349 5678.892136 7375.955582 5490.541458 
16777216 3481.864929 5630.254745 7397.174835 5484.104156 5632.400513 5704.641342 7398.366928 5486.488342 
16777216 3456.354141 5595.684052 7386.684418 5461.692810 5600.214005 5694.150925 7388.591766 5463.838577 
16777216 3443.002701 5605.220795 7366.418839 5481.481552 5608.797073 5671.739578 7367.610931 5483.388901 
16777216 3425.836563 5607.366562 7369.279861 5469.083786 5609.989166 5664.825439 7369.518280 5471.467972 
16777216 3434.658051 5624.294281 7365.703583 5487.918854 5625.724792 5670.785904 7366.895676 5490.541458 
16777216 3415.822983 5616.426468 7346.868515 5461.692810 5618.333817 5654.573441 7347.822189 5463.600159 
16777216 3668.308258 5553.722382 7621.049881 5472.421646 5554.914474 5847.930908 7622.241974 5474.328995 
16777216 3483.533859 5644.559860 7432.222366 5481.481552 5646.467209 5739.212036 7432.937622 5483.388901 
16777216 3607.988358 5893.230438 7973.432541 6009.340286 5821.704865 6274.223328 7975.101471 6011.247635 
