#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) 
16777216 4399.776459 4305.839539 4400.491714 4306.554794 
16777216 3799.200058 3580.331802 3800.868988 3581.523895 
16777216 3983.974457 3664.016724 3986.358643 3665.208817 
16777216 3557.205200 3517.866135 3558.397293 3518.819809 
16777216 3536.462784 3449.440002 3538.370132 3450.393677 
16777216 3836.393356 3569.364548 3838.777542 3568.887711 
16777216 3675.937653 3546.714783 3676.891327 3547.906876 
16777216 4276.990891 3643.512726 4277.944565 3644.704819 
16777216 4249.095917 3929.853439 4250.288010 3930.807114 
16777216 4368.305206 3736.257553 4407.882690 3737.211227 
16777216 4256.486893 3627.061844 4259.586334 3628.015518 
16777216 4344.701767 4121.780396 4345.893860 4122.495651 
16777216 4854.202271 4100.084305 4856.109619 4101.037979 
16777216 4790.782928 4065.036774 4792.213440 4065.752029 
16777216 4089.355469 3512.620926 4089.832306 3513.336182 
16777216 4076.004028 4014.015198 4077.434540 4015.207291 
16777216 3874.063492 3737.449646 3875.970840 3738.641739 
16777216 3545.522690 3461.122513 3547.191620 3462.076187 
16777216 3977.775574 3875.732422 3980.398178 3876.924515 
16777216 4036.903381 3621.101379 4038.810730 3621.816635 
16777216 4265.785217 3922.939301 4268.646240 3924.131393 
16777216 3997.325897 3572.940826 3998.517990 3573.656082 
16777216 3942.251205 3719.329834 3943.204880 3720.283508 
16777216 3946.065903 3792.047501 3947.257996 3792.762756 
16777216 3659.963608 3457.307816 3662.347794 3458.023071 
16777216 4072.189331 3642.320633 4073.858261 3643.035889 
16777216 4126.071930 3839.015961 4127.264023 3839.731216 
16777216 4081.487656 3977.775574 4081.726074 3978.252411 
16777216 4590.988159 4099.607468 4593.133926 4100.799561 
16777216 4061.460495 3450.870514 4062.175751 3451.585770 
16777216 5243.778229 4026.412964 5247.354507 4027.366638 
16777216 4598.140717 4314.422607 4658.699036 4315.376282 
16777216 4486.560822 4109.859467 4489.898682 4110.813141 
16777216 4085.302353 3525.972366 4130.125046 3526.687622 
16777216 4172.086716 3744.602203 4173.040390 3745.317459 
16777216 4796.504974 3881.454468 4798.173904 3881.931305 
16777216 4887.342453 4185.199738 4888.296127 4186.153412 
16777216 4662.513733 4155.635834 4663.228989 4156.589508 
16777216 3784.656525 3546.476364 3785.610199 3547.191620 
16777216 4055.023193 3630.638123 4056.453705 3631.591797 
16777216 4240.512848 3640.174866 4242.420197 3640.890121 
16777216 4423.379898 8207.082748 4425.048828 8207.798004 
16777216 5321.025848 3585.100174 5325.078964 3586.053848 
16777216 5154.132843 4913.330078 5155.086517 4914.045334 
16777216 9021.282196 8110.284805 9022.951126 8111.238480 
16777216 6835.222244 4610.300064 6838.798523 4611.253738 
16777216 8018.016815 5927.324295 8020.162582 5928.277969 
16777216 8173.227310 5826.473236 8173.942566 5826.950073 
16777216 9467.601776 7574.081421 9469.747543 7575.035095 
16777216 4751.443863 4571.437836 4753.351212 4572.391510 
16777216 6155.014038 3754.377365 6158.113480 3755.569458 
16777216 15462.875366 12418.746948 15465.259552 12419.939041 
16777216 4596.233368 3536.224365 4598.617554 3537.178040 
16777216 4345.655441 3975.868225 4348.039627 3976.583481 
16777216 5080.699921 4470.825195 5081.653595 4471.540451 
16777216 4507.303238 4037.380219 4509.449005 4038.333893 
16777216 4714.727402 3976.345062 4719.972610 3977.060318 
16777216 4296.064377 4225.254059 4298.210144 4226.446152 
16777216 4763.364792 4328.012466 4764.080048 4328.966141 
16777216 4035.949707 3850.460052 4038.572311 3851.413727 
16777216 3805.160522 3541.231155 3805.875778 3542.184830 
16777216 4173.517227 4011.869431 4174.232483 4012.823105 
16777216 3927.469254 3841.400146 3928.422928 3842.115402 
16777216 4070.520401 3755.807877 4071.950912 3756.999969 
16777216 4119.396210 3719.568253 4120.588303 3720.521927 
16777216 3938.436508 3693.580627 3940.582275 3694.534302 
16777216 3947.734833 3612.756729 3948.211670 3613.710403 
16777216 5320.310593 3817.558289 5320.787430 3818.511963 
16777216 3805.398941 3667.116165 3807.306290 3668.069839 
16777216 3802.299500 3680.706024 3803.253174 3681.659698 
16777216 3792.285919 3555.774689 3793.716431 3556.728363 
16777216 4521.131516 3863.096237 4521.608353 3864.288330 
16777216 4740.953445 4079.580307 4741.907120 4080.295563 
16777216 4955.053329 4459.619522 4956.960678 4460.573196 
16777216 4311.800003 4033.327103 4312.753677 4034.519196 
16777216 3562.211990 3489.971161 3563.404083 3491.163254 
16777216 3958.225250 3522.634506 3959.655762 3523.826599 
16777216 4528.045654 3935.098648 4531.860352 3936.290741 
16777216 3870.010376 3606.319427 3874.540329 3591.060638 
16777216 3985.166550 3642.797470 3991.842270 3643.512726 
16777216 4087.686539 3688.812256 4089.593887 3689.765930 
16777216 4281.282425 3718.376160 4283.189774 3719.091415 
16777216 4065.990448 3799.200058 4066.705704 3799.915314 
16777216 4665.613174 4311.800003 4666.805267 4312.753677 
16777216 5590.200424 3926.753998 5593.538284 3927.946091 
16777216 7014.036179 5016.803741 7017.374039 5017.757416 
16777216 5289.793015 3980.636597 5290.985107 3981.351852 
16777216 6575.107574 4454.851151 6577.730179 4455.804825 
16777216 4871.845245 4018.068314 4875.659943 4019.260406 
16777216 4526.853561 3771.543503 4534.482956 3772.020340 
16777216 3906.726837 3729.581833 3907.918930 3730.297089 
16777216 5088.329315 3788.709641 5090.475082 3789.424896 
16777216 3773.212433 3656.387329 3773.450851 3657.341003 
16777216 3845.691681 3676.891327 3846.645355 3677.606583 
16777216 3920.555115 3823.757172 3921.985626 3824.710846 
16777216 4626.750946 3785.371780 4629.373550 3786.087036 
16777216 4011.869431 3737.449646 4012.584686 3738.403320 
16777216 4151.821136 3851.413727 4152.297974 3852.367401 
16777216 4109.382629 3790.378571 4110.336304 3791.093826 
16777216 4171.371460 3744.602203 4171.609879 3737.211227 
16777216 4958.629608 4518.032074 4959.583282 4518.985748 
16777216 5324.840546 4379.749298 5326.986313 4380.464554 
16777216 4735.946655 4617.691040 4736.423492 4618.406296 
16777216 5506.515503 3952.026367 5507.946014 3952.980042 
16777216 4243.135452 3909.587860 4244.804382 3910.541534 
16777216 4708.051682 3925.323486 4710.674286 3926.277161 
