#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) Rank8Time(us) Rank9Time(us) Rank10Time(us) Rank11Time(us) Rank12Time(us) Rank13Time(us) Rank14Time(us) Rank15Time(us) 
16 5.483627 6.437302 9.059906 8.106232 9.298325 25.510788 12.636185 8.106232 6.914139 8.106232 9.059906 23.126602 24.795532 11.682510 12.159348 7.390976 
16 5.722046 7.390976 10.490417 9.059906 9.536743 3.576279 13.589859 2.145767 7.629395 8.821487 10.490417 18.358231 18.119812 0.238419 13.113022 1.668930 
16 5.483627 7.629395 10.490417 9.059906 10.251999 11.920929 14.066696 9.298325 7.629395 9.059906 10.967255 9.775162 11.205673 12.159348 14.066696 8.583069 
16 5.483627 7.629395 9.298325 9.298325 10.013580 12.397766 12.636185 9.298325 6.675720 9.059906 10.013580 10.490417 11.444092 12.159348 12.159348 8.583069 
16 5.006790 9.059906 10.728836 11.205673 11.920929 13.589859 14.781952 10.490417 5.722046 10.251999 11.444092 11.682510 13.113022 13.351440 14.305115 10.251999 
16 5.960464 8.106232 9.775162 9.775162 7.152557 12.874603 13.828278 9.536743 7.390976 9.059906 9.775162 10.728836 24.795532 12.397766 13.351440 9.536743 
16 5.006790 8.106232 10.490417 10.251999 8.344650 12.397766 13.828278 9.775162 7.152557 9.775162 11.205673 11.205673 9.536743 11.920929 13.113022 9.298325 
16 5.245209 9.775162 12.397766 12.159348 11.444092 15.258789 15.974045 19.311905 7.390976 11.205673 0.715256 13.351440 12.874603 14.543533 15.735626 11.444092 
16 5.722046 4.768372 8.821487 6.914139 8.821487 10.490417 12.636185 6.198883 5.245209 6.198883 8.106232 8.106232 10.013580 10.013580 11.920929 6.198883 
16 5.245209 6.437302 9.298325 8.344650 9.775162 10.967255 12.397766 7.867813 6.914139 7.629395 9.536743 8.821487 10.728836 10.967255 12.159348 7.629395 
16 5.245209 6.914139 10.251999 9.059906 10.251999 12.397766 13.828278 8.583069 7.390976 8.821487 10.490417 10.013580 11.920929 12.159348 13.351440 8.344650 
