#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) 
16384 14.066696 12.874603 13.589859 12.397766 
16384 14.066696 12.397766 13.351440 11.682510 
16384 14.305115 12.636185 13.589859 12.159348 
16384 14.066696 12.636185 13.589859 11.920929 
16384 14.305115 12.397766 13.351440 11.920929 
16384 28.371811 11.205673 29.325485 9.536743 
16384 22.888184 20.265579 21.457672 19.550323 
16384 15.258789 13.113022 14.543533 12.636185 
16384 14.305115 12.397766 13.351440 11.920929 
16384 14.305115 12.397766 13.589859 11.920929 
16384 26.941299 10.490417 25.987625 9.775162 
16384 14.066696 12.636185 28.610229 12.159348 
16384 14.543533 12.636185 13.113022 11.682510 
16384 14.066696 12.874603 13.351440 12.159348 
16384 14.066696 12.636185 13.351440 11.920929 
16384 14.305115 13.113022 13.589859 12.397766 
16384 14.305115 12.874603 13.828278 12.159348 
16384 14.305115 12.397766 13.589859 11.920929 
16384 14.305115 11.920929 13.351440 11.682510 
16384 13.828278 12.636185 13.351440 11.920929 
16384 14.305115 13.351440 13.589859 12.636185 
16384 14.066696 12.397766 13.351440 11.444092 
16384 14.305115 12.636185 13.589859 11.682510 
16384 14.305115 12.159348 13.589859 11.682510 
16384 13.828278 12.159348 13.113022 11.444092 
16384 14.066696 13.113022 13.113022 12.397766 
16384 56.266785 12.159348 55.313110 11.444092 
16384 32.186508 12.397766 31.471252 11.920929 
16384 22.888184 21.696091 22.649765 20.980835 
16384 19.311905 17.642975 18.596649 16.927719 
16384 14.305115 12.874603 13.828278 12.159348 
16384 14.543533 12.397766 13.828278 11.920929 
16384 14.066696 12.397766 13.351440 11.682510 
16384 14.305115 12.636185 13.351440 12.159348 
16384 14.305115 12.874603 13.589859 12.636185 
16384 13.828278 12.397766 13.589859 12.159348 
16384 14.305115 13.113022 13.828278 12.636185 
16384 14.305115 12.636185 13.828278 12.159348 
16384 14.066696 12.397766 13.351440 12.159348 
16384 14.305115 12.636185 13.351440 11.920929 
16384 22.888184 19.788742 22.411346 19.311905 
16384 18.119812 16.450882 17.404556 15.735626 
16384 14.781952 13.113022 14.305115 12.874603 
16384 14.305115 12.636185 13.589859 12.159348 
16384 14.543533 12.874603 13.589859 12.159348 
16384 14.543533 13.351440 13.828278 12.636185 
16384 13.828278 11.920929 13.113022 11.682510 
16384 18.835068 17.642975 18.119812 16.927719 
16384 15.020370 12.636185 14.543533 12.397766 
16384 14.543533 13.113022 14.066696 12.397766 
16384 14.066696 12.397766 13.113022 11.920929 
16384 14.066696 12.636185 13.351440 11.920929 
16384 13.589859 12.159348 13.113022 11.682510 
16384 13.828278 12.636185 13.351440 11.920929 
16384 14.781952 13.113022 14.066696 12.636185 
16384 14.305115 12.397766 13.589859 11.682510 
16384 13.589859 12.159348 13.113022 11.444092 
16384 14.305115 12.874603 13.828278 12.397766 
16384 14.543533 12.874603 13.589859 12.159348 
16384 14.305115 12.397766 13.589859 11.920929 
16384 14.066696 12.397766 13.589859 11.682510 
16384 13.828278 12.397766 13.113022 11.920929 
16384 53.644180 12.874603 53.167343 12.159348 
16384 14.305115 12.874603 13.828278 12.397766 
16384 14.066696 12.397766 13.351440 11.920929 
16384 13.589859 12.874603 13.351440 12.159348 
16384 14.305115 12.397766 13.828278 12.159348 
16384 14.305115 12.636185 13.589859 11.920929 
16384 14.543533 12.159348 13.828278 11.682510 
16384 14.305115 12.636185 13.589859 11.920929 
16384 14.305115 12.397766 13.589859 11.920929 
16384 14.066696 13.113022 12.874603 12.397766 
16384 17.166138 12.636185 16.212463 11.920929 
16384 14.781952 14.305115 13.589859 12.159348 
16384 14.305115 12.636185 13.828278 12.159348 
16384 14.543533 12.397766 13.589859 11.920929 
16384 14.305115 12.636185 13.589859 11.920929 
16384 14.781952 12.874603 14.305115 12.397766 
16384 13.828278 12.636185 13.113022 12.159348 
16384 14.305115 12.874603 13.351440 12.159348 
16384 15.020370 12.397766 14.543533 11.920929 
16384 14.305115 12.636185 13.589859 11.920929 
16384 14.066696 12.636185 13.589859 12.159348 
16384 14.066696 13.113022 13.351440 12.874603 
16384 13.589859 12.874603 13.351440 12.159348 
16384 13.828278 11.920929 13.351440 11.444092 
16384 13.828278 12.397766 13.113022 11.682510 
16384 14.305115 12.636185 13.589859 11.920929 
16384 14.066696 13.113022 13.828278 12.397766 
16384 13.828278 12.159348 13.113022 11.682510 
16384 24.795532 20.265579 23.365021 20.027161 
16384 14.781952 12.636185 13.828278 11.920929 
16384 13.828278 12.636185 13.113022 11.920929 
16384 14.066696 12.636185 13.589859 11.920929 
16384 14.543533 12.159348 13.589859 11.444092 
16384 14.066696 12.636185 13.351440 12.159348 
16384 16.450882 14.305115 15.735626 13.828278 
16384 14.066696 12.397766 13.351440 11.682510 
16384 19.073486 17.166138 18.358231 16.450882 
16384 14.781952 13.828278 6.198883 5.006790 
16384 14.305115 12.636185 13.589859 12.159348 
16384 14.543533 12.636185 13.828278 11.920929 
16384 14.781952 13.113022 14.066696 12.397766 
16384 13.828278 12.636185 13.589859 11.920929 
16384 13.828278 12.397766 13.113022 11.682510 
16384 25.510788 12.397766 24.795532 11.682510 
16384 22.172928 12.397766 5.006790 11.682510 
16384 19.550323 12.397766 18.835068 11.682510 
16384 14.066696 12.397766 13.351440 11.920929 
16384 17.404556 12.397766 16.689301 11.682510 
16384 14.066696 12.397766 13.589859 11.920929 
16384 14.066696 12.397766 13.113022 11.920929 
16384 13.828278 12.636185 13.351440 11.920929 
16384 14.066696 12.636185 13.351440 11.920929 
16384 36.001205 12.874603 35.762787 12.159348 
16384 13.589859 12.159348 12.874603 11.682510 
16384 13.828278 12.159348 13.113022 11.444092 
16384 14.305115 12.159348 13.589859 11.444092 
16384 14.066696 12.636185 13.589859 11.920929 
16384 44.822693 12.874603 44.107437 12.159348 
16384 14.066696 13.351440 13.589859 12.636185 
16384 17.404556 15.497208 16.927719 15.020370 
16384 14.305115 12.159348 12.874603 11.682510 
16384 14.066696 12.159348 13.351440 11.682510 
16384 14.305115 12.874603 13.828278 12.159348 
16384 14.066696 12.159348 13.589859 11.682510 
16384 14.066696 12.397766 13.589859 11.682510 
16384 14.543533 12.397766 13.828278 11.920929 
16384 13.828278 12.874603 13.589859 12.159348 
16384 13.828278 12.397766 13.113022 11.920929 
16384 14.066696 12.874603 13.828278 12.397766 
16384 14.305115 12.636185 13.589859 11.920929 
16384 13.828278 12.397766 13.351440 11.920929 
16384 14.781952 12.397766 13.351440 11.682510 
16384 14.066696 12.636185 13.589859 11.920929 
16384 14.066696 12.159348 13.351440 11.682510 
16384 13.589859 12.397766 13.113022 11.682510 
16384 13.828278 12.636185 13.351440 11.920929 
16384 14.066696 12.874603 13.351440 12.397766 
16384 14.305115 12.874603 13.828278 12.397766 
16384 14.066696 11.682510 13.113022 10.967255 
16384 13.828278 12.636185 13.351440 12.159348 
16384 13.589859 11.920929 13.113022 11.444092 
16384 14.066696 12.397766 13.351440 11.682510 
16384 14.066696 12.159348 13.351440 11.682510 
16384 14.066696 12.397766 13.589859 11.920929 
16384 14.066696 12.636185 13.589859 11.920929 
16384 14.543533 12.397766 13.113022 11.682510 
16384 14.305115 12.159348 13.351440 11.444092 
16384 21.457672 33.378601 20.503998 19.550323 
16384 14.781952 12.159348 13.589859 11.682510 
16384 14.066696 13.113022 13.113022 12.397766 
16384 14.066696 12.874603 13.589859 11.920929 
16384 14.305115 12.397766 13.589859 11.682510 
16384 14.305115 12.874603 13.589859 12.159348 
16384 13.828278 12.159348 13.113022 11.444092 
16384 24.080276 12.874603 23.603439 12.159348 
16384 14.781952 13.113022 14.066696 12.397766 
16384 19.311905 14.066696 18.835068 12.397766 
16384 14.066696 12.397766 13.351440 11.682510 
16384 17.404556 15.974045 16.689301 15.497208 
16384 17.642975 12.874603 14.066696 12.397766 
16384 14.543533 49.591064 30.279160 37.670135 
16384 31.948090 29.563904 30.994415 28.848648 
16384 28.610229 10.967255 28.133392 26.464462 
16384 14.305115 13.113022 13.589859 12.397766 
16384 15.020370 13.113022 14.305115 12.636185 
16384 14.066696 12.397766 13.589859 11.682510 
16384 14.066696 12.874603 13.351440 12.397766 
16384 14.781952 12.636185 14.066696 12.159348 
16384 14.543533 13.351440 13.828278 12.636185 
16384 14.066696 12.874603 13.589859 12.397766 
16384 14.066696 13.113022 13.351440 12.397766 
16384 14.305115 12.636185 13.589859 12.159348 
16384 14.066696 41.007996 13.351440 40.531158 
16384 14.305115 21.696091 13.351440 20.980835 
16384 14.066696 12.159348 12.636185 11.920929 
16384 13.589859 12.636185 13.113022 12.159348 
16384 14.066696 12.636185 13.589859 11.920929 
16384 14.305115 13.113022 13.589859 12.397766 
16384 13.828278 12.397766 13.589859 11.682510 
16384 14.066696 12.874603 13.351440 12.159348 
16384 14.066696 12.397766 13.351440 11.920929 
16384 14.066696 12.397766 13.351440 11.920929 
16384 19.073486 12.397766 18.358231 11.682510 
16384 13.828278 12.636185 13.351440 11.920929 
16384 14.066696 12.397766 13.589859 11.920929 
16384 14.543533 13.113022 14.066696 12.397766 
