#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) Rank8Time(us) Rank9Time(us) Rank10Time(us) Rank11Time(us) Rank12Time(us) Rank13Time(us) Rank14Time(us) Rank15Time(us) 
16384 20.027161 24.080276 141.859055 39.100647 55.551529 460.863113 472.307205 221.014023 37.908554 46.491623 54.121017 231.027603 459.432602 402.688980 470.638275 219.583511 
16384 147.342682 152.111053 162.124634 112.533569 167.131424 165.700912 176.668167 97.513199 172.853470 157.594681 165.939331 97.036362 167.846680 164.747238 175.476074 96.797943 
16384 14.305115 18.119812 28.371811 25.033951 32.901764 32.901764 64.611435 46.491623 24.795532 24.080276 31.471252 24.557114 32.663345 33.378601 62.465668 44.584274 
16384 14.305115 18.596649 27.179718 26.226044 32.424927 33.140182 113.248825 33.378601 24.795532 24.080276 30.994415 25.987625 33.378601 36.954880 110.864639 31.709671 
16384 17.404556 19.073486 30.994415 29.802322 38.146973 29.087067 70.333481 18.119812 35.762787 24.318695 36.716461 20.503998 39.577484 33.140182 67.949295 16.450882 
16384 15.020370 17.881393 54.836273 39.339066 64.134598 35.762787 127.792358 56.266785 40.292740 39.100647 57.935715 54.836273 70.810318 60.081482 123.262405 54.359436 
16384 16.450882 19.788742 30.040741 26.702881 35.524368 35.762787 74.148178 25.987625 27.418137 25.749207 34.570694 25.749207 34.809113 34.332275 73.671341 25.272369 
16384 49.829483 36.001205 74.386597 44.822693 56.743622 70.333481 108.718872 56.266785 46.968460 47.683716 55.074692 58.174133 69.379807 68.664551 106.334686 54.121017 
16384 21.696091 23.841858 19.311905 30.755997 37.908554 41.246414 75.101852 33.140182 29.802322 28.848648 20.980835 32.186508 40.292740 46.253204 72.956085 31.948090 
16384 20.027161 18.596649 27.894974 25.510788 33.378601 42.915344 49.829483 26.702881 24.318695 24.080276 26.941299 30.755997 41.484833 41.723251 47.683716 24.795532 
16384 14.781952 18.119812 30.755997 30.040741 34.093857 36.716461 56.028366 97.513199 29.325485 23.126602 32.663345 28.371811 36.478043 38.862228 55.551529 95.844269 
16384 15.497208 17.404556 28.133392 27.418137 33.140182 20.980835 45.061111 29.563904 25.749207 22.649765 30.517578 26.941299 33.855438 22.649765 43.153763 28.610229 
16384 15.020370 17.881393 46.730042 49.352646 50.783157 56.982040 68.187714 34.809113 48.398972 41.484833 49.114227 45.537949 53.405762 58.889389 66.995621 32.901764 
16384 41.723251 26.464462 88.930130 97.990036 89.883804 156.641006 196.456909 118.494034 95.367432 46.491623 88.214874 134.229660 191.926956 115.394592 194.549561 103.473663 
16384 15.020370 16.927719 99.658966 25.987625 33.378601 534.534454 651.836395 120.878220 25.272369 22.411346 31.471252 298.738480 614.643097 130.653381 444.889069 119.209290 
16384 14.781952 19.788742 60.796738 59.604645 34.332275 465.631485 432.491302 298.023224 58.650970 25.272369 32.424927 247.001648 464.439392 255.346298 431.776047 297.307968 
16384 14.305115 25.272369 27.894974 32.424927 33.617020 40.769577 58.650970 41.007996 25.510788 31.232834 32.424927 32.424927 32.663345 43.392181 58.412552 40.531158 
16384 15.020370 18.358231 26.464462 34.809113 40.531158 40.769577 57.458878 41.961670 33.855438 23.603439 38.385391 25.987625 40.054321 31.948090 55.313110 41.246414 
16384 14.305115 18.119812 27.179718 25.272369 36.239624 41.484833 42.200089 167.369843 24.318695 23.841858 34.093857 25.272369 38.385391 38.146973 41.961670 166.416168 
16384 14.543533 18.358231 26.464462 25.033951 32.663345 35.047531 52.213669 50.783157 24.795532 23.841858 30.279160 25.272369 32.901764 32.663345 50.067902 48.637390 
16384 37.908554 18.358231 18.596649 24.318695 38.862228 57.697296 51.975250 20.265579 24.557114 24.080276 4.768372 48.637390 56.743622 56.743622 49.591064 19.311905 
16384 205.993652 118.255615 288.009644 238.418579 277.280807 300.884247 334.739685 285.863876 193.119049 271.797180 275.611877 292.778015 296.354294 298.261642 332.593918 283.956528 
16384 152.587891 133.991241 212.907791 152.587891 202.655792 470.876694 496.149063 208.377838 128.269196 164.747238 202.655792 294.685364 468.969345 311.136246 493.764877 205.993652 
16384 15.974045 114.917755 123.977661 120.878220 129.461288 1557.350159 1047.611237 579.118729 27.894974 120.162964 128.269196 439.643860 1528.978348 439.882278 1045.703888 578.641891 
16384 660.419464 538.349152 1062.870026 932.931900 617.742538 1421.451569 1513.004303 1258.373260 845.909119 700.473785 771.284103 1054.525375 1223.802567 1342.773438 1512.050629 1255.750656 
16384 695.705414 226.736069 750.064850 351.190567 680.208206 763.893127 818.729401 530.958176 612.020493 437.259674 679.492950 493.526459 761.985779 755.310059 817.298889 516.414642 
16384 19.550323 17.881393 37.670135 31.232834 39.339066 50.544739 310.897827 262.975693 30.755997 30.040741 37.431717 36.239624 48.875809 49.591064 308.752060 261.545181 
16384 24.795532 17.166138 37.193298 23.841858 43.153763 33.378601 79.154968 313.043594 34.809113 23.365021 41.484833 24.795532 43.630600 32.424927 77.009201 310.420990 
16384 60.558319 51.975250 74.148178 61.035156 66.041946 80.823898 730.037689 632.524490 61.511993 57.458878 64.849854 71.763992 80.823898 79.631805 729.799271 631.093979 
