#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) 
16777216 5375.623703 5070.924759 5376.100540 5071.640015 
16777216 5987.882614 4638.433456 5997.896194 4639.625549 
16777216 4797.697067 3452.062607 4798.650742 3453.254700 
16777216 4175.662994 3802.776337 4176.616669 3803.491592 
16777216 4050.970078 3865.003586 4053.115845 3865.718842 
16777216 4690.170288 4124.879837 4692.792892 4124.403000 
16777216 3894.329071 3780.126572 3896.951675 3780.841827 
16777216 3822.088242 4479.885101 3823.041916 4480.600357 
16777216 5062.818527 3842.592239 5064.010620 3843.069077 
16777216 4487.037659 3993.511200 4488.468170 3994.464874 
16777216 4266.977310 4146.575928 4267.215729 4147.529602 
16777216 4012.346268 3791.332245 4014.730453 3792.524338 
16777216 3809.690475 3619.194031 3810.644150 3620.386124 
16777216 5685.091019 5406.141281 5697.488785 5407.333374 
16777216 4622.936249 4342.079163 4623.651505 4342.794418 
16777216 6838.798523 4684.448242 6841.659546 4685.401917 
16777216 5910.873413 5117.416382 5958.795547 5118.608475 
16777216 3792.524338 3474.712372 3793.478012 3475.904465 
16777216 4810.333252 4374.742508 4812.002182 4375.696182 
16777216 3724.813461 3453.969955 3726.482391 3455.400467 
16777216 3598.451614 3528.594971 3600.597382 3529.548645 
16777216 3477.573395 3442.764282 3478.288651 3443.717957 
16777216 3932.476044 3503.322601 3933.429718 3504.276276 
16777216 3569.841385 3525.257111 3570.795059 3525.733948 
16777216 7575.511932 5118.131638 7577.896118 5119.085312 
16777216 5803.585052 4808.425903 5804.061890 4809.617996 
16777216 5103.826523 4539.728165 5104.780197 4540.681839 
16777216 6978.273392 4719.972610 6980.419159 4720.687866 
16777216 4297.494888 3710.746765 4298.686981 3711.462021 
16777216 4182.338715 3989.458084 4183.769226 3990.650177 
16777216 5432.367325 4795.789719 5432.844162 4796.981812 
16777216 5238.294601 4150.867462 5239.725113 4151.582718 
16777216 4786.968231 3977.060318 4789.352417 3978.013992 
16777216 9840.488434 6226.539612 9843.826294 6227.970123 
16777216 8045.673370 7925.748825 8046.627045 7926.464081 
16777216 8752.584457 5090.236664 8754.730225 5091.428757 
16777216 6072.759628 5220.413208 6073.474884 5221.128464 
16777216 3955.125809 3605.127335 3956.079483 3606.319427 
16777216 4393.339157 3908.634186 4394.054413 3909.587860 
16777216 5180.120468 4439.115524 5181.074142 4440.069199 
16777216 6757.497787 4798.650742 6763.696671 4799.604416 
16777216 4801.273346 4154.682159 4801.988602 4155.635834 
16777216 4151.582718 3745.794296 4154.205322 3746.509552 
16777216 4852.533340 4045.009613 4853.725433 4045.963287 
16777216 5479.335785 4484.176636 5481.243134 4485.130310 
16777216 6813.049316 5949.974060 6820.917130 5951.166153 
16777216 6821.155548 5087.614059 6823.301315 5088.090897 
16777216 5412.340164 4698.276520 5413.770676 4699.230194 
16777216 10041.713715 6328.582764 10429.143906 6329.774857 
16777216 7926.464081 7057.905197 7928.133011 7058.858871 
16777216 5831.480026 4995.822906 5832.195282 4996.776581 
16777216 4142.999649 3813.266754 4144.668579 3814.220428 
16777216 4002.809525 3915.786743 4004.478455 3916.978836 
16777216 4269.361496 3815.412521 4270.315170 3816.604614 
16777216 5407.094955 4507.780075 5407.333374 4508.733749 
16777216 10938.882828 5765.914917 10941.028595 5767.107010 
16777216 16349.792480 11252.880096 16351.222992 11253.595352 
16777216 4183.053970 3812.074661 4183.769226 3812.789917 
16777216 4686.355591 4374.980927 4688.024521 4375.696182 
16777216 4428.863525 4170.179367 4430.055618 4170.894623 
16777216 9371.519089 8496.999741 9374.856949 8497.714996 
16777216 4859.924316 4046.440125 4861.593246 4047.393799 
16777216 5287.408829 4673.719406 5289.554596 4674.673080 
16777216 11053.800583 3855.466843 11055.469513 3855.943680 
16777216 7188.558578 4776.954651 7196.187973 4778.862000 
16777216 7183.313370 5339.622498 7184.267044 5340.337753 
16777216 4558.801651 4198.551178 4561.185837 4199.504852 
16777216 7066.249847 5205.392838 7073.640823 5206.823349 
16777216 4417.896271 4118.442535 4418.134689 4119.157791 
16777216 4390.478134 3786.563873 4391.670227 3787.279129 
16777216 4548.311234 4086.732864 4549.503326 4087.924957 
16777216 4432.201385 3736.972809 4434.108734 3737.926483 
16777216 3974.914551 3919.839859 3976.345062 3920.793533 
16777216 3813.028336 3690.004349 3814.458847 3690.481186 
16777216 3876.209259 3818.988800 3878.116608 3819.704056 
16777216 4986.286163 3470.659256 4998.683929 3471.612930 
16777216 5695.581436 4580.736160 5696.058273 4581.451416 
16777216 5427.122116 4913.568497 5429.506302 4914.760590 
16777216 5503.177643 4123.449326 5504.369736 4124.164581 
16777216 4921.913147 4152.536392 4923.343658 4153.251648 
16777216 5959.272385 5483.865738 5961.179733 5484.819412 
16777216 3534.555435 3507.852554 3535.509109 3508.329391 
16777216 3518.104553 3480.911255 3520.488739 3481.388092 
16777216 3601.312637 3540.992737 3605.604172 3541.946411 
16777216 4158.735275 3625.631332 4159.212112 3626.585007 
16777216 5816.459656 3759.860992 5817.890167 3760.576248 
16777216 4542.827606 4456.281662 4561.185837 4456.758499 
16777216 3657.817841 3483.057022 3658.771515 3483.772278 
16777216 5221.605301 4345.417023 5223.512650 4346.609116 
16777216 5415.916443 4364.252090 5418.300629 4364.967346 
16777216 9516.000748 5284.309387 9518.623352 5284.786224 
16777216 9881.019592 3812.789917 9882.688522 3813.743591 
16777216 4009.485245 3724.098206 4009.723663 3724.813461 
16777216 3663.539886 3499.031067 3664.016724 3499.746323 
16777216 5125.045776 3863.811493 5126.476288 3864.765167 
16777216 4683.256149 3691.673279 4684.686661 3692.626953 
16777216 5464.553833 4373.788834 5466.222763 4374.742508 
16777216 7608.413696 4697.084427 7610.082626 4698.038101 
16777216 7528.543472 6876.945496 7529.973984 6877.899170 
16777216 3886.461258 3691.434860 3887.176514 3682.374954 
16777216 3686.189651 3573.417664 3687.858582 3574.371338 
16777216 3850.698471 3628.253937 3852.128983 3629.207611 
16777216 3625.869751 3473.043442 3626.585007 3474.473953 
16777216 3762.006760 3634.452820 3762.006760 3635.168076 
16777216 4320.383072 3956.317902 4321.336746 3957.271576 
16777216 5244.970322 4462.480545 5246.162415 4463.434219 
16777216 5992.412567 5830.049515 5994.319916 5831.003189 
16777216 4036.188126 3854.513168 4037.618637 3855.466843 
16777216 7223.367691 4892.826080 7226.228714 4893.541336 
16777216 7084.369659 6240.367889 7086.277008 6241.083145 
16777216 5132.675171 3915.309906 5136.013031 3916.263580 
16777216 5040.407181 4340.887070 5041.599274 4341.840744 
16777216 3831.148148 3658.533096 3831.863403 3659.248352 
16777216 3954.887390 3799.676895 3956.079483 3800.868988 
16777216 7083.415985 4281.759262 7086.277008 4282.712936 
16777216 4862.546921 4749.536514 4867.315292 4750.728607 
16777216 7024.526596 4933.595657 7024.526596 4934.549332 
16777216 6185.531616 5417.108536 6186.008453 5417.823792 
16777216 6442.070007 5237.102509 6444.215775 5237.817764 
16777216 5400.180817 4311.561584 5401.134491 4312.515259 
16777216 4660.367966 4282.951355 4671.096802 4283.905029 
16777216 4866.361618 4133.462906 4867.553711 4134.178162 
16777216 7004.499435 5155.801773 7004.976273 5156.517029 
16777216 8162.736893 6986.618042 8165.121078 6987.810135 
16777216 3763.198853 3710.746765 3765.344620 3712.415695 
16777216 3930.330276 3539.085388 3935.813904 3540.039062 
16777216 4706.382751 3767.013550 4709.959030 3767.728806 
16777216 6097.316742 5744.457245 6097.793579 5745.172501 
16777216 6343.364716 4729.509354 7078.409195 4730.463028 
16777216 8791.685104 4328.727722 10890.007019 4329.442978 
16777216 6365.537643 5346.536636 6366.252899 5347.490311 
16777216 5797.624588 4210.948944 5799.293518 4212.379456 
16777216 5881.786346 5866.050720 5882.978439 5867.242813 
16777216 5737.543106 4130.125046 5805.253983 4130.840302 
16777216 9118.795395 6172.180176 9120.225906 6172.895432 
16777216 4545.927048 4327.297211 4550.695419 4328.250885 
16777216 4056.930542 3656.387329 4057.168961 3656.864166 
16777216 3806.829453 3477.573395 3807.544708 3478.527069 
16777216 3927.946091 3446.340561 3930.568695 3447.294235 
16777216 3567.457199 3529.548645 3569.126129 3530.263901 
16777216 4743.814468 4258.155823 4744.768143 4259.109497 
16777216 6211.757660 4895.448685 6214.141846 4896.402359 
16777216 4394.292831 3793.478012 4395.246506 3794.431686 
16777216 3896.474838 3642.797470 3897.190094 3643.274307 
16777216 4552.364349 4077.196121 4553.556442 4077.911377 
16777216 5662.918091 5410.909653 5664.587021 5411.624908 
16777216 4734.516144 4028.797150 4738.807678 4029.750824 
16777216 5350.828171 4258.394241 5353.689194 4259.347916 
16777216 5333.423615 4518.270493 5335.330963 4518.985748 
16777216 3998.517990 3540.277481 3998.994827 3541.469574 
16777216 4425.287247 3638.029099 4427.194595 3638.982773 
16777216 4803.419113 4518.508911 4805.088043 4519.701004 
16777216 4434.585571 3712.892532 4435.539246 3713.607788 
16777216 9242.773056 7662.534714 9244.203568 7663.488388 
16777216 4590.988159 3825.902939 4596.948624 3826.856613 
16777216 5918.979645 4382.610321 5922.555923 4383.802414 
16777216 8525.609970 6066.083908 8601.427078 6067.037582 
16777216 4684.448242 3979.682922 4684.925079 3980.636597 
16777216 5216.360092 4220.008850 5218.267441 4220.724106 
16777216 5059.242249 4805.564880 5059.719086 4806.518555 
16777216 4270.315170 3811.359406 4271.745682 3812.074661 
16777216 6401.062012 4626.035690 6403.446198 4627.227783 
16777216 4596.233368 4020.690918 4598.855972 4021.644592 
16777216 4555.225372 3756.999969 4556.417465 3757.953644 
16777216 5694.627762 3788.471222 5697.965622 3789.424896 
16777216 7074.832916 5457.401276 7076.978683 5457.878113 
16777216 4654.884338 4334.926605 4656.076431 4335.880280 
16777216 4927.635193 4102.230072 4930.257797 4102.945328 
16777216 6534.576416 4987.478256 6535.768509 4988.193512 
16777216 5932.092667 4180.669785 5934.238434 4181.623459 
16777216 8221.149445 5630.493164 8222.818375 5631.446838 
16777216 4839.420319 4401.206970 4840.612411 4402.160645 
16777216 5465.507507 3704.309464 5466.699600 3705.263138 
16777216 5205.869675 3735.780716 5206.823349 3736.495972 
16777216 5882.263184 4706.382751 5883.216858 4706.859589 
16777216 5395.174026 4723.787308 5397.319794 4724.740982 
