#size	rtt
1	20.910849
1	15.354449
1	15.765389
1	15.313484
1	14.908350
1	14.899963
1	18.692934
1	15.584111
1	15.260262
1	13.557151
1	16.658877
1	17.154650
1	17.272707
1	14.664495
1	14.925768
1	14.710944
1	13.933900
1	14.778359
1	16.986597
1	14.549019
1	14.559341
1	13.919707
1	25.482153
1	15.046405
1	13.912933
1	13.900353
1	15.494439
1	14.795777
1	15.006730
1	14.404190
1	14.694816
1	13.513283
1	14.254846
1	14.019055
1	13.929706
1	15.026084
1	14.541923
1	14.015507
1	14.715782
1	14.922220
1	13.262654
1	14.753522
1	14.001959
1	14.276780
1	15.119949
1	14.332260
1	14.584501
1	15.069952
1	14.409996
1	13.894870
1	14.556438
1	16.042790
1	15.180590
1	14.615789
1	13.765524
1	13.708108
1	15.581853
1	14.201946
1	13.959059
1	14.239363
1	14.384837
1	15.114465
1	15.650881
1	14.022603
1	13.647145
1	14.596758
1	14.053246
1	15.103821
1	14.385159
1	15.492182
1	15.713134
1	16.934020
1	15.771195
1	15.143495
1	14.742232
1	15.625721
1	13.986477
1	13.445223
1	15.504761
1	13.673272
1	13.678110
1	14.511602
1	14.455800
1	13.767459
1	14.819646
1	15.325741
1	16.836607
1	15.141883
1	13.592310
1	13.501993
1	15.142205
1	16.577592
1	14.237105
1	15.505729
1	13.946157
1	14.182592
1	14.343872
1	13.770362
1	14.830613
1	14.284198
1	14.734813
1	14.371612
1	16.805964
1	14.658689
1	14.394191
1	15.892477
1	14.961250
1	15.014149
1	14.624498
1	15.532501
1	14.238718
1	14.163884
1	14.341614
1	14.454832
1	13.865840
1	14.320648
1	14.516763
1	14.673850
1	15.826998
1	14.616757
1	15.298646
1	15.854738
1	13.915514
1	14.000347
1	15.492827
1	14.363548
1	14.012926
1	14.451607
1	13.743590
1	13.935190
1	14.584178
1	13.662950
1	14.020345
1	15.176074
1	13.927126
1	14.276134
1	14.766424
1	13.542958
1	15.800870
1	15.075758
1	14.729652
1	13.909708
1	16.079561
1	14.882868
1	14.494184
1	16.188909
1	14.693526
1	13.892935
1	15.403800
1	13.235559
1	13.766814
