#size	rtt
1	54.811724
1	36.167519
1	33.384807
1	32.141666
1	32.646793
1	31.917165
1	32.319718
1	31.376557
1	32.711304
1	32.390681
1	31.826204
1	31.038838
1	33.356421
1	31.261081
1	32.125538
1	31.991999
1	33.678980
1	32.949030
1	32.916774
1	33.370937
1	31.959743
1	32.351007
1	32.055220
1	33.958638
1	33.684141
1	32.726787
1	31.152702
1	32.281334
1	31.441069
1	31.639442
1	31.375912
1	35.014695
1	30.923040
1	32.309396
1	35.247905
1	31.899425
1	32.288753
1	31.968130
1	31.852654
1	32.203275
1	32.522285
1	32.510028
1	32.403584
1	32.016191
1	31.933293
1	49.231784
1	31.196570
1	30.921105
1	32.457451
1	31.663957
1	31.204956
1	33.545118
1	31.518160
1	32.021997
1	33.957671
1	31.470744
1	33.329004
1	33.768974
1	31.980387
1	31.063998
1	32.341975
1	31.406878
1	31.865556
1	32.630020
1	32.234563
1	35.473050
1	32.177470
1	31.743306
1	32.870326
1	33.076763
1	31.177216
1	31.563319
1	32.358103
1	31.065933
1	31.872007
1	32.577120
1	38.164801
1	31.253662
1	32.441323
1	31.414619
1	31.621379
1	32.324879
1	30.964650
1	33.048378
1	31.014647
1	31.011421
1	31.187215
1	31.812334
1	31.043032
1	31.942325
1	31.418167
1	32.702595
1	30.693378
1	32.488094
1	30.836272
1	31.333012
1	32.124248
1	31.340753
1	31.366558
1	32.337459
1	31.297530
1	30.743375
1	32.512608
1	32.310687
1	31.156572
1	45.060135
1	31.339140
1	33.845743
1	33.516733
1	31.493323
1	31.180442
1	32.009417
1	31.014647
1	31.318819
1	32.867423
1	31.106898
1	31.459777
1	32.414551
1	32.023932
1	31.917165
1	33.394806
1	32.001031
1	31.288821
1	32.408099
1	31.626540
1	30.918202
1	31.290757
1	32.486804
1	33.044830
1	34.073792
1	32.153278
1	32.512286
1	33.118696
1	32.254239
1	31.276242
1	32.232628
1	30.349531
1	31.197215
1	32.193921
1	31.956840
1	30.884333
1	32.036512
1	31.369461
1	31.662022
1	32.541639
1	32.233273
1	32.078445
1	31.244953
1	31.470744
1	31.474292
1	32.194888
1	31.679117
1	31.509129
1	31.868782
1	31.750080
1	31.635572
1	33.116760
1	32.244885
1	33.026767
1	32.300042
1	31.631701
1	31.612993
1	32.265206
1	30.593708
1	31.131413
1	31.882652
1	30.930781
1	31.122059
1	31.955227
1	31.567834
1	31.404620
1	31.539772
1	31.549771
1	31.467196
1	31.889748
1	32.816781
1	30.682411
1	31.356236
1	31.528805
1	30.707893
1	31.275274
1	31.468486
1	31.168184
1	31.243663
1	34.733101
1	30.553065
1	30.936587
1	38.118353
1	31.057547
1	31.479776
1	31.768143
1	30.727892
1	30.474361
1	32.349394
1	31.127542
1	31.391395
1	31.663957
1	31.863943
1	31.558480
1	33.677045
1	30.970779
1	31.213020
1	32.657760
1	30.703055
1	31.903940
1	32.347458
1	31.415587
1	30.663380
1	32.036835
1	31.772659
1	31.338495
1	31.259146
1	31.171410
1	31.681052
1	38.338660
1	33.508346
1	31.742339
1	32.293914
1	32.259400
1	31.347527
1	33.215141
1	32.061349
1	31.525579
1	32.927096
1	35.389185
1	32.455838
1	32.046511
1	32.984834
1	30.571129
1	31.745887
1	31.343979
1	32.693241
1	31.754273
1	32.383907
1	31.348172
1	31.619766
1	31.592349
1	31.025291
1	31.872330
1	30.925943
1	32.257465
1	31.988451
1	32.175212
1	30.541453
1	33.264492
1	31.424941
1	30.963682
1	31.388492
1	32.477772
1	32.146504
1	32.353910
1	31.690729
1	31.709115
1	32.274560
1	34.481183
1	31.647829
1	32.949675
1	31.800399
1	31.465583
1	32.133602
1	31.635572
1	32.541639
1	32.349716
1	32.116829
1	30.722086
1	31.630733
1	32.857423
1	32.143279
1	33.499637
1	31.836203
1	31.417845
1	31.964259
1	30.462426
1	30.359208
1	31.296240
1	31.551061
1	31.980387
1	32.128441
1	31.270113
1	30.952393
1	31.651055
1	32.552283
1	31.407845
1	31.788142
1	32.082960
1	32.025545
1	31.270435
1	32.734851
1	31.289789
1	31.377202
1	32.251336
1	33.025154
1	32.805169
1	32.019416
1	31.399136
1	32.067155
1	33.229656
1	30.571129
1	32.981608
1	30.666929
1	32.088766
1	32.443903
1	31.070127
1	30.581450
1	32.447452
1	31.222374
1	31.661376
1	31.709115
1	31.244308
1	31.299466
1	31.981032
1	31.543643
1	31.958453
1	33.467059
1	31.809753
1	32.380037
1	31.161088
1	32.400358
1	31.570415
1	30.833046
1	32.293591
1	31.789432
1	32.387133
1	32.646793
1	32.879357
1	30.627254
1	32.003934
1	30.604352
1	38.725085
1	31.761692
1	30.821111
1	37.037459
1	31.457842
1	31.282048
1	31.573640
1	31.859105
1	33.259009
1	31.743306
1	32.039415
1	31.862008
1	31.386879
1	32.740012
1	30.990132
1	31.289466
1	32.701950
1	30.837562
1	30.811757
1	32.774203
1	31.147863
1	31.133671
1	33.141597
1	31.862975
1	33.766716
1	32.593893
1	30.891752
1	30.215669
1	32.104572
1	32.383585
1	31.424618
1	31.822011
1	30.571774
1	32.122635
1	31.991676
1	38.942812
1	31.968130
1	34.061534
1	31.142702
1	31.132058
1	31.267855
1	31.536546
1	31.645248
1	32.170696
1	31.188828
1	33.814777
1	34.260230
1	31.310110
1	31.293337
1	32.679371
1	30.897880
1	31.708793
1	31.910392
1	31.418490
1	31.266565
1	31.435585
1	31.553642
1	31.689762
1	33.930898
1	32.199727
1	35.318222
1	32.121022
1	31.443004
1	31.567189
1	32.102959
1	32.008127
1	31.528805
1	31.725243
1	31.403007
1	31.140444
1	32.071671
1	31.647184
1	31.613960
1	32.540348
1	30.464684
1	31.744274
1	31.691052
1	31.779755
1	31.075933
1	31.823946
1	31.389460
1	31.018195
1	32.229079
1	31.536224
1	31.282370
1	32.272947
1	31.250437
1	35.482082
1	32.836457
1	32.216500
1	31.378493
1	31.494936
1	30.583386
1	31.682020
1	32.226176
1	31.372687
1	30.660155
1	32.409390
1	30.979165
1	32.166503
1	32.629052
1	30.910138
1	30.739827
1	30.674347
1	31.489130
1	31.256888
1	31.264952
1	32.622278
1	31.558480
1	30.889816
1	32.251659
1	31.736210
1	31.262694
1	31.906198
1	31.781046
1	32.173922
1	31.319787
1	30.476296
1	32.130054
1	31.096576
1	31.768466
1	31.549771
1	31.267532
1	31.541062
1	32.247143
1	33.371904
1	31.453326
1	30.260505
1	31.374299
1	31.222697
1	34.403769
1	30.999809
1	30.954328
1	31.969097
1	30.786920
1	31.675569
1	31.072385
1	31.285273
1	32.748399
1	30.869495
1	32.170051
1	31.264629
1	32.687435
1	31.734275
1	31.619121
1	31.793948
1	33.021606
1	32.916452
1	31.074320
1	30.906267
1	30.601449
1	31.526547
1	31.143993
1	32.963868
1	31.564931
1	32.230692
1	31.377847
1	31.560738
1	32.552928
1	31.311400
1	30.953360
1	32.782590
1	31.088190
1	31.832010
1	33.477058
1	30.859496
1	31.020453
1	31.830720
1	30.882720
1	30.618545
1	32.884841
1	30.591127
1	32.007159
1	40.886550
1	31.068514
1	30.576935
1	31.883297
1	32.191985
1	31.719437
1	32.195533
1	31.298821
1	31.332367
1	31.491711
1	31.474292
1	32.331976
1	31.574931
1	31.784594
1	31.596542
1	31.532676
1	30.978843
1	34.368610
1	32.332298
1	32.602602
1	31.625895
1	31.981032
1	31.764595
1	30.559839
1	31.735242
1	32.046834
1	31.814269
1	31.890393
1	31.508484
1	30.566613
1	32.614859
1	30.214056
1	30.596611
1	32.211339
1	30.707893
1	31.329464
1	31.983612
1	30.779824
1	32.582281
1	31.126897
1	30.605320
1	31.016582
1	32.549057
1	31.188828
1	32.237143
1	33.191917
1	31.233664
1	31.714599
1	32.401003
1	30.981101
1	32.046511
1	31.892651
1	31.661376
1	30.986584
1	32.103282
1	31.817172
1	30.492424
1	31.880071
1	32.740012
1	30.698862
1	31.733630
1	30.915944
1	31.151089
1	32.009094
1	31.220761
1	31.236889
1	34.588918
1	31.209149
1	31.117865
1	31.429779
1	33.726073
1	31.418490
1	31.902005
1	31.746532
1	31.292369
1	32.305526
1	30.529196
1	30.815628
1	30.543389
1	31.672666
1	31.018195
1	33.478349
1	32.256497
1	31.411071
1	31.757499
1	31.952969
1	33.974121
1	32.162632
1	31.735565
1	30.720473
1	32.329718
1	30.764341
1	30.664993
1	32.085863
1	31.255920
1	31.199795
1	32.270689
1	31.340108
1	31.569125
1	31.968775
1	31.285596
1	30.863367
1	32.461967
1	32.151988
1	31.405588
1	32.518737
1	30.478877
1	31.907489
1	31.989096
1	32.562927
1	32.590668
1	32.738399
1	31.418490
1	31.393975
1	32.059091
1	32.564540
1	32.063284
1	32.760333
1	31.583317
1	32.162310
1	31.631701
1	47.098382
1	32.020061
1	31.930390
1	30.276633
1	34.079275
1	32.416486
1	31.030775
1	36.182679
1	32.322944
1	31.726856
1	31.204311
1	32.142956
1	31.798786
1	31.179151
1	33.151597
1	33.319005
1	31.085932
1	32.284237
1	31.300111
1	31.654603
1	33.745750
1	32.007482
1	30.845303
1	32.269077
1	31.228180
1	31.617508
1	31.767821
1	31.693632
1	31.368171
1	32.432291
1	31.818462
1	35.159524
1	33.052249
1	31.230761
1	32.760011
1	32.006514
1	31.686213
1	31.201731
1	31.958130
1	33.388032
1	32.686467
1	31.777175
1	32.722916
1	31.478808
1	32.446484
1	31.060772
1	31.737823
1	32.336491
1	31.669763
1	32.693241
1	32.669049
1	30.987874
1	31.165281
1	32.254562
1	31.567512
1	31.348495
1	31.953937
1	30.394689
1	30.935620
1	32.747754
1	31.809431
1	30.992067
1	32.897098
1	31.619444
1	31.526224
1	32.547122
1	31.153347
1	31.838138
1	31.687826
1	31.239792
1	31.595252
1	31.589446
1	31.072707
1	30.971101
1	31.670408
1	30.554033
1	30.753374
1	31.808141
1	31.544610
1	33.876063
1	31.199473
1	31.927165
1	30.790791
1	32.784525
1	31.831042
1	31.507516
1	33.575439
1	31.471389
1	31.196247
1	31.460745
1	31.125929
1	31.515580
1	32.537123
1	31.062063
1	34.918895
1	34.306356
1	30.676928
1	30.884978
1	31.920391
1	31.500742
1	31.443972
1	32.446484
1	31.801044
1	31.476228
1	31.947163
1	30.749503
1	31.331399
1	33.002897
1	31.669763
1	30.110838
1	33.201271
1	30.805951
1	31.041096
1	32.974835
1	31.464293
1	32.153601
1	31.963291
1	32.337459
1	30.610158
1	31.446875
1	31.220439
1	32.602602
1	32.476159
1	32.757430
1	34.009280
1	32.640987
1	32.282624
1	32.743560
1	31.768466
1	30.944974
1	32.409067
1	31.713308
1	30.922395
1	32.258432
1	31.018840
1	31.316239
1	30.294373
1	32.098443
1	32.081670
1	31.645894
1	32.909678
1	30.952715
1	32.399068
1	31.927165
1	33.107729
1	31.059805
1	32.138118
1	31.909101
1	31.346882
1	31.872007
1	32.479707
1	33.043540
1	32.274560
1	31.297853
1	31.727501
1	32.420034
1	30.747568
1	31.463325
1	32.118764
1	31.411394
1	32.205855
1	32.191018
1	31.841687
1	31.336883
1	32.653244
1	32.009094
1	31.429134
1	31.489453
1	32.166180
1	31.744919
1	34.679879
1	30.810467
1	32.113281
1	31.677827
1	30.779501
1	30.511455
1	33.239010
1	31.529450
1	31.717502
1	31.996837
1	32.567443
1	30.900783
1	31.956517
1	32.729368
1	33.435771
1	34.194428
1	31.470422
1	32.645502
1	31.183022
1	31.373332
1	31.758467
1	31.502355
1	31.669763
1	31.657183
1	32.309074
1	31.561706
1	32.366812
1	32.924838
1	35.098560
1	31.112704
1	31.564286
1	31.869749
1	31.066579
1	31.422683
1	31.776530
1	32.698079
1	32.391004
1	33.697688
1	31.031420
1	32.329073
1	31.903295
1	31.359462
1	32.124893
1	31.791045
1	31.505258
1	32.680016
1	32.413583
1	31.513967
1	32.451645
1	31.480099
1	31.973291
1	34.655042
1	32.348426
1	32.141989
1	31.362365
1	31.022388
1	31.630411
1	30.954006
1	32.372941
1	31.397201
1	32.701305
1	32.048124
1	30.765631
1	31.427844
1	31.848138
1	31.382041
1	32.568088
1	31.965872
1	31.614605
1	31.464616
1	31.321722
1	31.408491
1	31.535901
1	31.137219
1	30.703378
1	30.377271
1	31.546546
1	31.916198
1	31.162378
1	32.541639
1	31.854266
1	33.998958
1	32.637116
1	31.149476
1	32.424227
1	32.156181
1	31.351720
1	31.723308
1	32.595183
1	31.594929
1	31.209794
1	32.349716
1	31.503000
1	31.352688
1	31.866201
1	32.148440
1	31.885877
1	31.930390
1	31.925552
1	33.403838
1	31.904263
1	31.056257
1	31.676859
1	31.720405
1	30.965295
1	31.427521
1	32.426163
1	31.418167
1	31.095609
1	31.923294
1	31.972000
1	32.320041
1	32.847424
1	31.398169
1	30.739504
1	33.143210
1	32.128441
1	31.580414
1	31.807818
1	31.485259
1	31.126897
1	32.071026
1	32.877099
1	32.208758
1	31.151734
1	31.625572
1	31.401072
1	32.917742
1	31.799109
1	31.765563
1	33.543505
1	30.911428
1	31.136896
1	31.916843
1	32.234240
1	30.566935
1	32.210048
1	30.184058
1	30.979165
1	30.989164
1	31.724275
1	33.601888
1	31.774594
1	30.867882
1	31.504613
1	32.123603
1	31.351720
1	30.739182
1	31.606219
1	32.301655
1	31.729759
1	32.003934
1	33.136437
1	31.013034
1	31.901037
1	31.393008
1	31.300111
1	31.859750
1	31.200763
1	31.507839
1	31.902328
1	32.428421
1	32.511641
1	31.730081
1	31.693955
1	31.092706
1	31.097867
1	30.937555
1	32.462289
1	32.240046
1	31.156572
1	30.716280
1	31.661376
1	31.143670
1	30.566613
1	31.450746
1	32.655824
1	31.840396
1	32.331976
1	31.172055
1	32.205855
1	32.941934
1	31.695245
1	31.987483
1	31.399781
1	32.082960
1	31.285596
1	32.651954
1	31.537514
1	31.334302
1	30.846271
1	31.885877
1	31.487195
1	31.870394
1	31.349462
1	31.643313
1	32.223273
1	31.279467
1	30.741762
1	32.116506
1	30.891107
1	30.944974
1	31.532676
1	32.790331
1	31.343011
1	31.996837
1	32.247143
1	29.873112
2	32.304881
2	31.358817
2	37.052942
2	41.700043
2	31.399459
2	32.239724
2	30.851755
2	32.168761
2	32.048124
2	31.641378
2	31.616863
2	31.217858
2	31.575898
2	31.202698
2	32.396487
2	30.783050
2	31.716211
2	31.695890
2	31.036903
2	31.050773
2	32.543574
2	31.735887
2	32.152956
2	33.186433
2	31.364945
2	31.864588
2	32.100701
2	31.951034
2	31.852654
2	32.837425
2	31.747500
2	33.146113
2	31.507516
2	31.948776
2	32.491642
2	32.704853
2	31.595897
2	32.115861
2	31.478163
2	32.285850
2	31.152057
2	32.522608
2	32.435194
2	30.824015
2	30.726279
2	31.554610
2	31.125607
2	31.175281
2	33.403838
2	30.984971
2	31.330431
2	30.592740
2	32.267464
2	31.140767
2	33.575761
2	31.798141
2	30.939168
2	32.194243
2	31.881361
2	31.262049
2	32.080380
2	31.495904
2	32.157149
2	31.602348
2	32.332943
2	31.133993
2	31.413329
2	32.351007
2	31.309143
2	31.917810
2	30.780792
2	31.246244
2	30.737891
2	32.640987
2	31.210762
2	31.118188
2	32.351329
2	32.899033
2	32.820329
2	32.443903
2	32.425840
2	31.471712
2	32.193598
2	30.905622
2	31.840396
2	31.578479
2	31.159798
2	32.256497
2	31.164314
2	31.665570
2	32.351007
2	30.829821
2	31.121736
2	31.817172
2	32.296817
2	32.455193
2	31.864911
2	32.449064
2	30.446298
2	32.399390
2	32.131989
2	31.342366
2	31.906198
2	32.397132
2	31.510096
2	32.997736
2	39.051515
2	31.910392
2	31.460745
2	33.587696
2	30.895300
2	32.505512
2	30.168253
2	30.631770
2	31.898457
2	31.568480
2	31.431715
2	31.267855
2	32.129409
2	31.087545
2	32.095540
2	30.850142
2	30.730150
2	31.063998
2	32.012320
2	31.629121
2	31.462358
2	32.055220
2	32.381650
2	38.060615
2	36.443629
2	31.166572
2	30.643059
2	31.956195
2	32.405519
2	31.737500
2	31.875233
2	32.998704
2	31.436231
2	30.897880
2	31.319787
2	32.849682
2	31.308175
2	32.190695
2	31.489453
2	30.858206
2	31.595897
2	32.591635
2	32.107797
2	31.032387
2	31.585898
2	31.488485
2	32.676791
2	32.076187
2	31.142380
2	31.397201
2	32.777106
2	30.853367
2	31.779433
2	31.025936
2	31.321722
2	30.709506
2	31.172055
2	32.438097
2	32.780009
2	30.909170
2	33.478349
2	31.109801
2	32.154891
2	31.803947
2	31.190764
2	31.867491
2	31.830075
2	31.911037
2	31.049160
2	32.101024
2	30.255666
2	30.921750
2	32.174890
2	31.450746
2	30.542743
2	31.250114
2	31.417522
2	31.448165
2	31.575576
2	31.177216
2	31.531063
2	32.510673
2	32.505189
2	31.440746
2	32.099411
2	31.664925
2	31.815237
2	32.526156
2	31.854266
2	31.807173
2	31.831687
2	30.947232
2	31.298498
2	32.068768
2	31.414619
2	32.154891
2	32.365199
2	31.990386
2	31.276887
2	34.121530
2	30.994971
2	31.262694
2	32.347136
2	31.690084
2	31.598155
2	32.000708
2	31.891361
2	30.722731
2	32.831619
2	31.373332
2	31.077868
2	33.346422
2	32.109733
2	31.070449
2	32.310364
2	34.748261
2	31.542030
2	31.822656
2	31.983290
2	31.831687
2	35.447568
2	31.819108
2	31.981032
2	33.617049
2	31.173023
2	32.835812
2	31.293660
2	31.790400
2	32.404229
2	32.060381
2	30.884978
2	30.794339
2	31.174958
2	31.454939
2	30.599191
2	35.419183
2	30.539840
2	30.468555
2	31.320110
2	32.463257
2	31.405265
2	31.578156
2	33.072247
2	31.495581
2	32.475514
2	30.900138
2	31.124316
2	30.964650
2	31.701051
2	33.491251
2	32.267464
2	31.059160
2	31.898457
2	34.807290
2	32.730980
2	31.285596
2	32.611634
2	31.594284
2	31.798786
2	31.932971
2	31.544933
2	31.032710
2	32.378747
2	30.565323
2	31.363655
2	31.945873
2	31.003680
2	31.215601
2	31.187861
2	31.838461
2	30.839497
2	31.576866
2	31.707825
2	51.553560
2	31.626218
2	31.031097
2	31.283660
2	32.556799
2	31.380428
2	32.006837
2	32.661953
2	31.964259
2	30.627254
2	31.917488
2	31.205279
2	31.680407
2	32.586797
2	32.584216
2	30.852722
2	30.949167
2	32.454225
2	31.644281
2	31.372687
2	32.097476
2	30.953683
2	32.565185
2	32.198436
2	31.971678
2	31.469132
2	31.057547
2	31.776207
2	32.486159
2	31.783626
2	31.984257
2	31.546868
2	34.391834
2	31.163346
2	30.733376
2	31.818785
2	31.437843
2	32.237143
2	30.859496
2	30.736924
2	31.835235
2	31.725566
2	31.329141
2	31.096899
2	32.482610
2	31.809753
2	31.917488
2	32.562605
2	31.177216
2	31.894586
2	31.459132
2	31.365268
2	31.711050
2	31.072062
2	30.720796
2	31.154960
2	31.202053
2	32.410680
2	32.178115
2	30.765631
2	31.394298
2	31.424618
2	32.038770
2	31.078513
2	31.079481
2	32.326170
2	31.623315
2	32.034899
2	32.154246
2	30.832401
2	31.378493
2	31.407523
2	31.523644
2	30.822079
2	36.474272
2	30.226959
2	33.120954
2	32.597764
2	31.490098
2	32.013288
2	32.316493
2	31.056579
2	31.033032
2	33.149984
2	30.412752
2	30.428235
2	31.422683
2	30.797887
2	31.529773
2	31.422683
2	31.361397
2	32.921935
2	34.098629
2	32.004579
2	32.227789
2	31.383976
2	31.806205
2	32.595183
2	32.637116
2	31.869427
2	30.501133
2	32.076509
2	30.665961
2	32.519060
2	33.045798
2	33.458995
2	30.807564
2	32.538090
2	31.361397
2	31.039484
2	32.178115
2	31.217858
2	31.743629
2	33.399644
2	40.322718
2	31.381396
2	32.475514
2	31.153347
2	32.418421
2	32.110055
2	30.771115
2	30.721118
2	32.160052
2	31.577834
2	31.517193
2	32.453258
2	31.617508
2	31.893296
2	31.816205
2	34.955344
2	31.241728
2	32.672275
2	33.527700
2	31.999740
2	32.281979
2	31.728791
2	32.211661
2	30.916589
2	31.107866
2	31.831365
2	31.158185
2	32.061349
2	31.233341
2	32.133925
2	31.052386
2	31.426554
2	32.797105
2	31.457197
2	31.418812
2	31.184635
2	31.657828
2	31.838138
2	32.378424
2	30.600804
2	31.583962
2	32.182308
2	32.472934
2	30.933684
2	32.382617
2	31.755886
2	30.942716
2	31.594607
2	30.742407
2	33.144178
2	32.544864
2	31.289789
2	31.378815
2	32.336814
2	31.084964
2	31.456552
2	31.610090
2	30.906912
2	30.636931
2	32.034254
2	31.113027
2	30.519197
2	31.040129
2	30.771437
2	31.740726
2	32.433259
2	31.384621
2	31.163669
2	33.117083
2	31.662667
2	31.826849
2	31.713631
2	31.544610
2	30.957554
2	32.419711
2	33.347067
2	31.562996
2	31.160443
2	30.963037
2	31.925229
2	32.050705
2	32.176502
2	31.303982
2	32.697434
2	33.189336
2	32.053285
2	32.871939
2	31.764595
2	30.851755
2	32.856456
2	32.410357
2	30.750471
2	31.632991
2	30.858851
2	31.122704
2	32.269399
2	31.371396
2	31.767176
2	31.971355
2	31.237857
2	30.589192
2	32.245852
2	31.733952
2	31.544933
2	31.519451
2	31.125929
2	31.273016
2	31.894909
2	32.251336
2	31.556222
2	32.586797
2	31.656215
2	31.019808
2	31.316561
2	32.670339
2	31.626540
2	31.533966
2	32.283914
2	31.012066
2	32.190695
2	31.803947
2	31.142380
2	30.789823
2	31.099802
2	31.605574
2	31.443004
2	31.454939
2	30.779179
2	31.861040
2	32.407454
2	30.403076
2	30.981101
2	33.915738
2	31.931035
2	31.374944
2	30.959489
2	31.730081
2	31.088512
2	32.373586
2	30.821434
2	30.661445
2	32.613892
2	30.524680
2	31.327528
2	32.430678
2	30.883688
2	30.904332
2	32.764204
2	31.652345
2	30.702087
2	32.420357
2	32.342943
2	31.528482
2	32.481965
2	32.173599
2	31.492033
2	32.176180
2	30.674992
2	32.101991
2	33.457382
2	31.906521
2	32.025222
2	33.304812
2	33.000639
2	31.033355
2	33.228043
2	31.818462
2	30.347918
2	32.293269
2	32.840328
2	31.848783
2	31.773304
2	31.289466
2	31.619766
2	32.036189
2	30.841755
2	33.560601
2	32.719368
2	30.812725
2	31.982645
2	32.552606
2	31.169797
2	31.718469
2	32.172954
2	31.888135
2	33.060635
2	32.254562
2	30.738859
2	31.537191
2	32.635181
2	30.817241
2	31.918778
2	32.881293
2	31.470422
2	31.069482
2	31.538804
2	31.329141
2	31.350753
2	33.138694
2	35.537240
2	31.222697
2	32.539058
2	31.916198
2	31.596542
2	31.395588
2	30.951103
2	30.238248
2	33.895417
2	31.649764
2	31.690084
2	32.716465
2	31.546868
2	31.056257
2	32.359393
2	32.145859
2	31.308497
2	30.970456
2	31.760724
2	33.315134
2	32.166826
2	31.885555
2	30.998519
2	32.202630
2	30.741440
2	32.178760
2	31.882329
2	31.008518
2	31.966194
2	31.831687
2	31.182700
2	30.860141
2	30.884010
2	31.571383
2	31.613960
2	31.498484
2	30.933684
2	31.584285
2	32.816136
2	31.783304
2	33.258041
2	32.959674
2	33.202884
2	31.710405
2	32.480352
2	31.594929
2	30.674025
2	32.796137
2	31.348817
2	33.973476
2	30.836594
2	31.952969
2	31.761370
2	31.837493
2	30.695314
2	31.116898
2	31.547836
2	33.675432
2	30.982391
2	31.566867
2	33.005800
2	30.625641
2	31.972645
2	31.941680
2	30.762083
2	31.059482
2	32.219080
2	31.077223
2	32.148117
2	31.453004
2	31.540417
2	30.706926
2	33.418998
2	31.058515
2	31.809431
2	32.187469
2	30.954651
2	31.950066
2	32.469386
2	30.904977
2	31.200440
2	34.525373
2	32.075542
2	31.946518
2	32.475837
2	30.983681
