#size	rtt
8	36.601210
8	34.715943
8	36.508547
8	33.947744
8	34.697677
8	34.810275
8	38.655213
8	38.480544
8	43.024490
8	37.293759
8	34.215255
8	36.576113
8	35.983291
8	37.859671
8	41.391357
8	35.874340
8	35.616448
8	36.219961
8	37.489353
8	35.100241
8	38.033944
8	34.838170
8	35.945702
8	40.311323
8	38.157047
8	38.522512
8	39.464640
8	39.900428
8	31.771293
8	37.303971
8	35.385909
8	33.532960
8	37.772077
8	35.721709
8	40.094754
8	34.088275
8	33.804471
8	37.152865
8	35.265469
8	34.519215
8	39.199754
8	38.321922
8	37.246562
8	36.976178
8	37.299554
8	36.375597
8	36.260127
8	38.647842
8	41.187838
8	34.871279
8	34.409875
8	37.503521
8	36.043917
8	36.094244
8	34.638955
8	37.425638
8	39.198100
8	33.244336
8	37.713244
8	36.720506
8	36.313404
8	33.177690
8	33.223642
8	34.244444
8	29.834030
8	34.788543
8	34.489717
8	31.372564
8	43.592118
8	36.295237
8	37.977586
8	30.207305
8	36.722241
8	35.952228
8	32.423530
8	38.978424
8	37.686183
8	34.259338
8	35.281878
8	37.098614
8	34.356795
8	28.641867
8	31.599183
8	29.428624
8	28.908254
8	32.877725
8	29.203398
8	31.328157
8	32.658915
8	27.809070
8	30.260756
8	32.516258
8	28.676508
8	30.663868
8	30.972594
8	30.048790
8	27.532335
8	30.592360
8	31.040800
8	27.414192
8	31.269320
8	29.818387
8	29.460676
8	31.996515
8	31.483193
8	28.839160
8	28.407729
8	32.337261
8	30.296664
8	31.773815
8	32.021414
8	28.486652
8	30.799290
8	28.027402
8	29.769766
8	31.118075
8	36.623517
8	29.674479
8	27.307670
8	28.028874
8	29.711578
8	32.394137
8	30.934417
8	33.263242
8	36.303393
8	37.767605
8	32.310809
8	27.652195
8	33.577657
8	33.968337
8	32.102369
8	30.550354
8	31.498116
8	31.187821
8	30.775344
8	57.258712
8	33.971821
8	30.776396
8	31.091504
8	33.855219
8	33.416610
8	32.473465
8	29.288281
8	31.300964
8	27.825494
8	33.801529
8	30.743649
8	31.228799
8	33.709052
8	32.171412
8	28.988490
8	31.069494
8	30.996236
8	29.331370
8	33.763777
8	32.496326
8	30.424431
8	29.312390
8	31.569543
8	33.343461
8	31.368674
8	29.408716
8	27.820095
8	28.622571
8	29.437883
8	33.872020
8	35.378974
8	29.458947
8	28.400075
8	31.277547
8	28.932163
8	32.192891
8	32.007958
8	30.565843
8	30.722895
8	33.586565
8	28.460589
8	30.508301
8	31.836883
8	28.922249
8	28.771344
8	28.098876
8	31.480320
8	31.191292
8	29.237120
8	31.445177
8	30.695334
8	28.981210
8	32.345983
8	29.956468
8	29.003203
8	28.862256
8	29.425311
8	29.975353
8	29.841982
8	32.019549
8	29.400916
8	29.331674
8	31.147596
8	28.121760
8	30.488537
8	30.019195
8	29.495542
8	30.236643
8	28.396307
8	27.794113
8	32.748321
8	27.131861
8	30.284979
8	32.640335
8	33.613191
8	30.770657
8	29.871868
8	29.070834
8	31.440196
8	32.089041
8	33.531381
8	35.097480
8	31.020581
8	29.236072
8	28.311479
8	26.922222
8	32.317260
8	28.548156
8	29.464825
8	32.942424
8	28.159589
8	30.970616
8	32.653608
8	34.010139
8	32.447890
8	30.378504
8	30.422997
8	30.778275
8	27.399122
8	29.629361
8	28.703083
8	30.942502
8	28.759735
8	29.983103
8	31.454188
8	30.347855
8	26.679819
8	29.926292
8	34.323156
8	28.811862
8	32.030878
8	29.679730
8	26.422331
8	28.194689
8	30.493807
8	32.339653
8	28.517239
8	30.380010
8	30.331796
8	32.154777
8	31.996166
8	29.099761
8	30.116759
8	28.522526
8	28.758407
8	28.803528
8	32.631589
8	32.586100
8	28.380753
8	27.998234
8	29.549882
8	31.094513
8	27.573449
8	29.914903
8	30.797989
8	28.609025
8	27.742519
8	29.502475
8	29.488077
8	32.291089
8	31.395350
8	28.922717
8	28.483479
8	30.368713
8	29.563745
8	28.854814
8	32.775197
8	30.403068
8	30.981256
8	30.626017
8	28.303065
