#size	rtt
1	167.228442
1	34.267243
1	32.632843
1	32.174488
1	31.009732
1	34.725275
1	31.039085
1	31.596142
1	32.977335
1	31.290035
1	31.132627
1	32.405762
1	31.546791
1	31.193268
1	32.261902
1	32.338993
1	32.024822
1	32.125460
1	31.436154
1	30.864581
1	31.021345
1	31.402930
1	31.284874
1	32.784123
1	31.597110
1	30.634920
1	32.041917
1	31.424864
1	31.920313
1	32.463823
1	31.606787
1	31.094243
1	30.990702
1	32.280287
1	31.160044
1	33.257315
1	32.311575
1	32.317059
1	33.078295
1	30.887806
1	30.310750
1	31.899992
1	31.550017
1	30.780394
1	32.010629
1	31.910959
1	31.776130
1	31.758711
1	30.785555
1	32.685097
1	30.822004
1	31.939989
1	30.243013
1	30.278172
1	31.702909
1	29.771433
1	31.496149
1	30.537508
1	30.943608
1	30.733623
1	31.658073
1	31.640978
1	30.786522
1	31.579692
1	31.779033
1	31.652590
1	31.794838
1	31.172302
1	31.483247
1	34.280468
1	30.536863
1	31.640333
1	31.004894
1	30.151729
1	29.893683
1	31.004572
1	31.508729
1	32.055787
1	31.710973
1	30.379455
1	30.287848
1	30.847808
1	30.574925
1	30.127214
1	34.860104
1	31.198429
1	31.254554
1	33.094100
1	31.579047
1	30.710721
1	31.039408
1	30.868452
1	31.992888
1	30.804908
1	30.609116
1	30.739429
1	31.902895
1	32.401892
1	30.065606
1	35.987121
1	29.761757
1	31.679040
1	31.857414
1	31.320033
1	30.370423
1	31.503891
1	31.386802
1	30.964897
1	31.070696
1	30.852647
1	30.917803
1	32.237065
1	30.828132
1	30.343006
1	32.299963
1	30.957478
1	31.127143
1	30.851357
1	30.512348
1	30.678788
1	32.148361
1	32.178359
1	31.426154
1	30.708464
1	32.040304
1	30.848776
1	30.299460
1	31.261327
1	31.158432
1	31.746132
1	30.759105
1	31.369062
1	31.832900
1	30.957156
1	30.547507
1	31.623237
1	32.145781
1	31.434541
1	31.826449
1	31.679040
1	31.646139
1	32.509626
1	33.159580
1	31.480667
1	37.621521
1	31.874832
1	31.217137
1	31.165850
1	30.975864
1	32.130298
1	32.451888
1	31.295196
1	31.624850
1	31.112628
1	31.788709
1	30.163986
1	30.497188
1	31.466152
1	30.005933
1	31.744841
1	30.627179
1	30.847808
1	30.642017
1	31.285842
1	30.851357
1	31.035537
1	32.044498
1	30.181727
1	30.500736
1	31.058439
1	31.368094
1	30.648790
1	31.357127
1	31.104242
1	32.402537
1	34.635926
1	31.381319
1	30.634920
1	31.834835
1	31.173269
1	31.251006
1	31.596465
1	31.202622
1	31.834835
1	34.676246
1	30.279462
1	32.055142
1	31.404543
1	31.407769
1	33.022815
1	31.361965
1	31.733875
1	31.326807
1	32.927983
1	31.767421
1	35.721011
1	31.320033
1	31.704844
1	32.153200
1	30.495253
1	31.652267
1	30.651371
1	31.157786
1	30.370423
1	34.771401
1	31.680653
1	30.390744
1	33.002172
1	31.922893
1	30.488157
1	32.986366
1	30.486544
1	31.348741
1	31.583563
1	30.255592
1	30.573634
1	31.188429
1	31.281649
1	31.474861
1	36.783193
1	30.161406
1	31.137465
1	33.167644
1	30.842002
1	30.757492
1	31.935473
1	31.263585
1	32.209002
1	31.946440
1	31.117144
1	31.446153
1	31.724198
1	30.460739
1	30.139472
1	32.086108
1	31.121660
1	31.782258
1	31.673879
1	30.732655
1	31.257134
1	30.153019
1	31.058439
1	32.782832
1	31.194235
1	30.261399
1	30.606213
1	31.020377
1	31.101984
1	30.642017
1	34.262405
1	31.104887
1	31.440024
1	32.110622
1	31.301325
1	31.388093
1	31.327774
1	30.757815
1	31.924184
1	31.399060
1	30.667499
1	30.595246
1	30.216563
1	31.855479
1	31.101984
1	30.605568
1	32.194487
1	30.810069
1	31.096178
1	31.166173
1	30.884580
1	31.500665
1	32.213518
1	30.984573
1	29.531773
1	30.850711
1	30.562667
1	30.604922
1	31.622592
1	30.084314
1	30.492350
1	31.049407
1	32.879277
1	30.356230
1	30.930383
1	33.301183
1	31.680653
1	31.209073
1	35.320071
1	30.924255
1	32.190616
1	30.676530
1	30.987153
1	31.902895
1	29.593704
1	29.904972
1	32.658002
1	31.890638
1	31.122628
1	32.156748
1	31.038763
1	30.530089
1	32.661228
1	32.065464
1	30.822326
1	32.409633
1	32.891212
1	35.519089
1	31.036827
1	30.575892
1	31.658073
1	31.452282
1	30.825875
1	33.135710
1	30.563958
1	31.441960
1	32.453501
1	32.260611
1	32.390602
1	30.600407
1	31.253264
1	31.370352
1	31.255199
1	31.774194
1	31.767743
1	30.264302
1	32.047401
1	32.180294
1	30.397195
1	31.593884
1	30.372358
1	31.683556
1	30.772653
1	31.039730
1	30.737816
1	30.891031
1	30.536863
1	30.182694
1	31.369062
1	30.582666
1	30.676530
1	32.298028
1	31.744196
1	30.142375
1	30.874903
1	30.747170
1	30.640081
1	30.613632
1	31.247135
1	29.583060
1	32.096752
1	29.562093
1	31.325516
1	30.431064
1	30.733300
1	32.308995
1	31.479054
1	31.648074
1	31.094243
1	30.213983
1	30.907159
1	30.426548
1	29.717566
1	31.878703
1	30.504284
1	31.332935
1	30.538476
1	33.048620
1	30.649435
1	31.001991
1	30.137859
1	35.087507
1	30.675240
1	29.918197
1	30.233981
1	30.712334
1	30.204628
1	30.178824
1	31.545178
1	30.725237
1	31.123595
1	31.558726
1	30.515897
1	30.994895
1	32.727352
1	30.845551
1	33.414400
1	31.461958
1	30.367843
1	30.678788
1	31.120047
1	30.426225
1	31.198751
1	33.148935
1	30.865549
1	30.141084
1	31.342935
1	30.211402
1	29.709825
1	30.016577
1	30.900708
1	30.264302
1	31.303260
1	31.083598
1	30.343328
1	30.410743
1	31.427122
1	30.785555
1	30.596213
1	31.578079
1	33.313440
1	31.157141
1	30.243980
1	30.886838
1	32.073205
1	29.280178
1	31.717747
1	30.319136
1	33.344728
1	30.708464
1	30.448159
1	31.322613
1	35.281687
1	30.603955
1	31.321001
1	31.097791
1	30.644275
1	30.062058
1	29.920778
1	30.364617
1	31.503891
1	30.648468
1	30.588149
1	31.998372
1	30.622663
1	30.446224
1	30.941673
1	30.089475
1	31.168753
1	32.543494
1	29.778207
1	30.431386
1	30.698464
1	30.594601
1	30.738784
1	30.460739
1	30.703303
1	31.153593
1	30.662338
1	30.239142
1	31.734520
1	31.391641
1	30.119796
1	31.230684
1	34.359817
1	30.985863
1	29.926261
1	31.030376
1	30.412678
1	30.816198
1	30.379777
1	30.676853
1	31.055858
1	31.511955
1	30.914578
1	31.394544
1	32.485434
1	29.752080
1	29.858201
1	31.062632
1	31.809676
1	29.624992
1	30.262044
1	29.574351
1	29.994643
1	30.897482
1	29.630476
1	31.898056
1	31.644526
1	30.166244
1	30.501704
1	30.687175
1	29.770143
1	30.960704
1	32.248677
1	31.510987
1	30.586859
1	30.985541
1	30.777491
1	30.776523
1	31.854189
1	29.895941
1	30.330103
1	31.463894
1	31.681943
1	29.951421
1	31.499375
1	30.140117
1	33.242800
1	31.521954
1	30.272043
1	31.043601
1	32.108042
1	30.422032
1	29.994643
1	30.613632
1	29.815946
1	30.401389
1	31.006507
1	29.436296
1	30.941350
1	30.727172
1	30.250432
1	29.926584
1	31.922248
1	34.970419
1	30.310427
1	31.450669
1	30.736203
1	31.186817
1	31.494214
1	29.557578
1	31.100694
1	31.715811
1	33.633417
1	30.453320
1	31.471958
1	31.168753
1	30.392357
1	30.709754
1	31.912572
1	31.448088
1	30.387196
1	30.373649
1	31.173592
1	30.476545
1	31.689039
1	31.513890
1	30.296557
1	31.032311
1	30.304621
1	30.381390
1	30.591375
1	30.748783
1	29.991095
1	31.952569
1	29.955936
1	30.171727
1	32.157070
1	31.117789
1	30.817488
1	30.809102
1	32.427696
1	30.750719
1	30.861356
1	30.306557
1	30.697819
1	31.068760
1	29.987870
1	29.843686
1	30.568151
1	29.643055
1	31.343580
1	31.708715
1	30.872645
1	30.968445
1	31.450669
1	30.487834
1	31.079727
1	31.282294
1	30.542669
1	31.532599
1	31.360998
1	30.394937
1	30.977477
1	34.853975
1	29.273082
1	30.330748
1	31.134885
1	30.764266
1	30.268817
1	31.821610
1	30.735558
1	30.449127
1	31.294873
1	30.640404
1	29.872716
1	30.329136
1	29.830461
1	31.983534
1	32.857343
1	31.946118
1	32.620908
1	30.820068
1	30.939415
1	30.488802
1	30.073025
1	30.992314
1	30.393325
1	31.102952
1	31.514858
1	30.218821
1	31.117789
1	29.899489
1	30.403001
1	30.522025
1	34.580769
1	29.625960
1	30.720398
1	31.063600
1	29.922713
1	30.376229
1	31.054891
1	30.297202
1	30.536218
1	31.023280
1	30.576860
1	29.452101
1	31.114564
1	30.376874
1	30.599762
1	31.536469
1	30.784265
1	30.568151
1	30.429129
1	29.805624
1	30.959736
1	31.186494
1	31.063277
1	30.673950
1	31.726778
1	29.626282
1	30.736203
1	31.619044
1	30.360424
1	30.065283
1	29.415330
1	31.876445
1	31.418091
1	30.138504
1	32.025467
1	29.483712
1	30.505252
1	31.069728
1	29.974322
1	31.343902
1	32.749931
1	30.554603
1	30.591052
1	30.310750
1	33.047975
1	32.426406
1	30.483963
1	30.538476
1	32.023209
1	30.963929
1	30.887806
1	30.792974
1	31.060374
1	35.192339
1	30.671692
1	33.160870
1	31.791290
1	31.143271
1	29.369849
1	29.245987
1	30.483318
1	30.391389
1	30.344618
1	29.850460
1	30.669111
1	30.097539
1	28.747635
1	30.640081
1	30.276236
1	30.333006
1	37.291544
1	29.390170
1	29.607251
1	30.772653
1	29.344367
1	31.156174
1	31.071664
1	29.439199
1	29.623702
1	30.585892
1	29.246309
1	29.263082
1	30.171405
1	29.553062
1	28.826339
1	30.018513
1	29.238568
1	29.002778
1	29.763047
1	28.820533
1	28.004140
1	30.065606
1	29.337916
1	30.289138
1	29.226633
1	29.313724
1	29.583060
1	28.990844
1	29.710792
1	30.207854
1	30.921997
1	30.857485
1	30.636533
1	30.173340
1	29.436618
1	29.547256
1	31.607432
1	30.103023
1	29.882071
1	28.375403
1	30.861678
1	29.170831
1	29.155348
1	30.272688
1	29.926906
1	29.079870
1	29.929809
1	29.659506
1	29.723372
1	30.387196
1	29.172121
1	30.721688
1	30.343651
1	28.846015
1	29.709502
1	29.762079
1	29.784336
1	28.914397
1	29.802399
1	30.945221
1	31.430025
1	29.776272
1	29.181798
1	28.788922
1	31.026505
1	29.100513
1	29.695310
1	29.796915
1	29.425006
1	28.365727
1	31.190365
1	29.945937
1	29.394686
1	29.577899
1	29.271791
1	29.561448
1	28.914397
1	31.056503
1	30.110764
1	29.284694
1	30.769749
1	30.383970
1	28.489589
1	33.302473
1	29.263405
1	30.103990
1	30.136569
1	30.256560
1	29.736275
1	30.173663
1	30.040446
1	30.208176
1	30.072380
1	29.814333
1	29.339206
1	29.950775
1	29.302757
1	29.187604
1	30.284623
1	29.977225
1	29.702406
1	30.094314
