,Noise,Type,Collective,Provider,Instance Type,Nodes,Scenario,Time (us),Message Size
1079,os+net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2869.990658,16777216
1080,os,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2390.0735,16777216
1081,net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2804.215978,16777216
1082,os+net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2811.450571,16777216
1083,os,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2389.55854,16777216
1084,net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2811.450571,16777216
1085,os+net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2469.295863,16777216
1086,os,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2384.692,16777216
1087,net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2718.104805,16777216
1088,os+net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2747.153874,16777216
1089,os,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2392.359438,16777216
1090,net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2738.181666,16777216
1091,os+net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2738.181666,16777216
1092,os,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2388.16688,16777216
1093,net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2630.396307,16777216
1094,os+net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2836.344264,16777216
1095,os,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2391.03041,16777216
1096,net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2546.077061,16777216
1097,os+net,Simulated,pipelinedring,AWS,Normal,16,../../cloud_noise_data/aws-normal_c5.18xlarge_cluster/2022_03_26_10_07_26,2593.146089,16777216
1098,none,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1099,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1100,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.131962,16
1101,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.131962,16
1102,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1103,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.260531,16
1104,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.260531,16
1105,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1106,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.82897,16
1107,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.82897,16
1108,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1109,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.82897,16
1110,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.674168,16
1111,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1112,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.674168,16
1113,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.674168,16
1114,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1115,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.151812,16
1116,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.151812,16
1117,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1118,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.151812,16
1119,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.159568,16
1120,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1121,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.159568,16
1122,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.10118,16
1123,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1124,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.10118,16
1125,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.10118,16
1126,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1127,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.222997,16
1128,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.222997,16
1129,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1130,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.222997,16
1131,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.148991,16
1132,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1133,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.148991,16
1134,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.133736,16
1135,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1136,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.133736,16
1137,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.133736,16
1138,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1139,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.31863,16
1140,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.31863,16
1141,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1142,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.31863,16
1143,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.327791,16
1144,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1145,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.327791,16
1146,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.327791,16
1147,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1148,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.146135,16
1149,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.146135,16
1150,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1151,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.539244,16
1152,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.539244,16
1153,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1154,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.539244,16
1155,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,7.627903,16
1156,os,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.28261,16
1157,net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.382694,16
1158,os+net,Simulated,binomialtreebcast,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.382694,16
1159,none,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1160,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1161,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.452894,16
1162,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.452894,16
1163,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1164,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.353409,16
1165,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.353409,16
1166,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1167,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.353409,16
1168,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.230869,16
1169,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1170,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.230869,16
1171,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.230869,16
1172,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1173,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.266595,16
1174,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.266595,16
1175,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1176,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.81028,16
1177,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.81028,16
1178,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1179,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.81028,16
1180,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.223043,16
1181,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1182,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.223043,16
1183,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.223043,16
1184,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1185,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.90196,16
1186,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.90196,16
1187,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,7.755814,16
1188,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.90196,16
1189,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.319755,16
1190,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1191,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.319755,16
1192,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.453286,16
1193,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1194,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.453286,16
1195,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.453286,16
1196,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1197,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.316909,16
1198,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.316909,16
1199,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1200,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.316909,16
1201,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.375696,16
1202,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1203,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.375696,16
1204,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.674652,16
1205,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,7.098983,16
1206,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.674652,16
1207,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.674652,16
1208,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1209,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.387018,16
1210,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.387018,16
1211,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1212,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.387018,16
1213,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.375683,16
1214,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1215,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.375683,16
1216,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.275799,16
1217,os,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.29861,16
1218,net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.275799,16
1219,os+net,Simulated,nwaydissemination,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,5.254565,16
1220,none,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.561044,16
1221,os,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.561044,16
1222,net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.793134,16
1223,os+net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.793134,16
1224,os,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.561044,16
1225,net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,11.780922,16
1226,os+net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,11.780922,16
1227,os,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.561044,16
1228,net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.754206,16
1229,os+net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.754206,16
1230,os,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.561044,16
1231,net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.754206,16
1232,os+net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.472625,16
1233,os,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.561044,16
1234,net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.472625,16
1235,os+net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.562612,16
1236,os,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,12.266576,16
1237,net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.562612,16
1238,os+net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.562612,16
1239,os,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.561044,16
1240,net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.691149,16
1241,os+net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.691149,16
1242,os,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.561044,16
1243,net,Simulated,pipelinedring,Azure,HPC (Metal),4,../../cloud_noise_data/azure_hpc44rs_azure_rush_same_rack/2022_03_18_22_04_11,10.691149,16
